date,region,category,quarter,day_of_week,is_weekend,marketing_spend,discount_pct,units_sold,unit_price,revenue,cost,profit,customer_satisfaction
2025-03-02,West,Electronics,1,6,1,2075.3,6.11,279,419.46,117028.81,85873.73,31155.08,4.28
2025-03-02,West,Furniture,1,6,1,2692.86,3.89,208,291.51,60634.2,40749.26,19884.95,4.33
2025-03-02,West,Office Supplies,1,6,1,1668.0,13.14,186,61.22,11387.65,6743.14,4644.51,4.27
2025-03-03,North,Electronics,1,0,0,2013.24,17.31,256,428.66,109737.36,81855.34,27882.01,4.26
2025-03-03,North,Furniture,1,0,0,1489.6,12.85,212,290.03,61485.93,36501.96,24983.97,4.0
2025-03-03,North,Office Supplies,1,0,0,1755.88,20.5,179,63.02,11280.09,7905.04,3375.05,4.01
2025-03-03,South,Electronics,1,0,0,2691.85,16.02,217,402.25,87287.67,52473.44,34814.24,3.82
2025-03-03,South,Furniture,1,0,0,1232.8,15.64,175,318.32,55705.42,37703.14,18002.28,4.68
2025-03-03,South,Office Supplies,1,0,0,2174.97,12.67,161,55.67,8963.12,6510.42,2452.71,4.38
2025-03-03,East,Electronics,1,0,0,2241.48,11.44,231,502.01,115964.21,84729.71,31234.5,4.17
2025-03-03,East,Furniture,1,0,0,1752.28,14.72,213,307.09,65410.3,47352.82,18057.48,4.27
2025-03-03,East,Office Supplies,1,0,0,1730.54,11.3,181,54.25,9819.08,6221.87,3597.21,4.36
2025-03-03,West,Electronics,1,0,0,2800.01,7.41,228,458.94,104637.21,61866.36,42770.85,4.08
2025-03-03,West,Furniture,1,0,0,2130.77,7.23,199,249.06,49562.5,30234.16,19328.34,4.35
2025-03-03,West,Office Supplies,1,0,0,1792.29,16.06,194,53.8,10438.03,6112.16,4325.87,3.56
2025-03-04,North,Electronics,1,1,0,2493.81,14.64,254,498.75,126681.69,92580.12,34101.57,4.3
2025-03-04,North,Furniture,1,1,0,1764.15,15.59,225,327.52,73692.83,52875.72,20817.11,4.26
2025-03-04,North,Office Supplies,1,1,0,1410.29,12.13,173,67.97,11759.42,8586.69,3172.73,4.49
2025-03-04,South,Electronics,1,1,0,1978.89,21.02,209,375.13,78402.89,55142.26,23260.63,4.3
2025-03-04,South,Furniture,1,1,0,1020.08,12.83,177,308.98,54689.49,40586.44,14103.04,4.16
2025-03-04,South,Office Supplies,1,1,0,1658.22,6.48,119,86.78,10326.35,7326.19,3000.16,4.21
2025-03-04,East,Electronics,1,1,0,2513.33,7.42,207,454.16,94011.3,64393.06,29618.24,3.73
2025-03-04,East,Furniture,1,1,0,1390.58,8.17,178,341.53,60792.55,39283.17,21509.38,4.25
2025-03-04,East,Office Supplies,1,1,0,1824.25,16.66,170,68.4,11628.39,7879.65,3748.74,4.6
2025-03-04,West,Electronics,1,1,0,2616.17,14.42,251,397.89,99870.31,74701.98,25168.33,4.3
2025-03-04,West,Furniture,1,1,0,1993.43,10.71,197,225.04,44333.19,30216.1,14117.09,4.2
2025-03-04,West,Office Supplies,1,1,0,1674.24,6.18,152,58.7,8922.2,5538.73,3383.46,4.5
2025-03-05,North,Electronics,1,2,0,2650.21,5.12,206,411.7,84809.8,52560.95,32248.86,4.52
2025-03-05,North,Furniture,1,2,0,1454.23,6.78,157,297.97,46781.76,32602.28,14179.48,4.38
2025-03-05,North,Office Supplies,1,2,0,2191.6,5.3,167,54.84,9157.71,6194.97,2962.74,3.91
2025-03-05,South,Electronics,1,2,0,2640.88,8.66,207,444.31,91971.5,63781.68,28189.82,4.19
2025-03-05,South,Furniture,1,2,0,2701.66,25.65,222,282.38,62688.41,42958.87,19729.55,4.41
2025-03-05,South,Office Supplies,1,2,0,1463.34,6.33,148,66.51,9842.77,6950.95,2891.81,3.84
2025-03-05,East,Electronics,1,2,0,2431.06,9.64,238,463.31,110267.98,65101.68,45166.3,4.17
2025-03-05,East,Furniture,1,2,0,1599.27,18.67,218,324.37,70713.44,44188.9,26524.54,4.77
2025-03-05,East,Office Supplies,1,2,0,1832.28,12.35,182,72.06,13114.58,9124.78,3989.8,4.02
2025-03-05,West,Electronics,1,2,0,2480.26,18.32,260,464.64,120807.23,89961.67,30845.55,3.51
2025-03-05,West,Furniture,1,2,0,1673.4,16.01,213,254.69,54248.99,32204.92,22044.07,4.13
2025-03-05,West,Office Supplies,1,2,0,2076.75,12.42,176,60.34,10620.51,7858.55,2761.97,4.68
2025-03-06,North,Electronics,1,3,0,2657.83,21.13,263,406.3,106857.43,69868.12,36989.31,4.67
2025-03-06,North,Furniture,1,3,0,2280.38,17.19,225,322.22,72499.74,42096.58,30403.17,4.11
2025-03-06,North,Office Supplies,1,3,0,1939.19,12.35,171,66.99,11455.96,7802.91,3653.05,4.14
2025-03-06,South,Electronics,1,3,0,2793.29,9.63,217,514.16,111572.58,76658.57,34914.01,4.06
2025-03-06,South,Furniture,1,3,0,1374.58,13.5,171,305.34,52213.07,32195.14,20017.93,3.73
2025-03-06,South,Office Supplies,1,3,0,1794.43,10.12,164,58.37,9572.38,5618.33,3954.05,4.41
2025-03-06,East,Electronics,1,3,0,2383.29,7.33,197,449.74,88599.25,52547.99,36051.26,4.12
2025-03-06,East,Furniture,1,3,0,2353.17,13.05,199,276.82,55086.68,40427.35,14659.33,4.42
2025-03-06,East,Office Supplies,1,3,0,1778.31,11.58,170,57.26,9733.37,6620.93,3112.43,4.42
2025-03-06,West,Electronics,1,3,0,3162.45,9.9,245,413.73,101363.03,66404.85,34958.19,3.93
2025-03-06,West,Furniture,1,3,0,2056.04,8.45,191,264.84,50584.21,37487.43,13096.78,4.21
2025-03-06,West,Office Supplies,1,3,0,1462.07,17.4,179,56.1,10042.27,6863.99,3178.28,4.29
2025-03-07,North,Electronics,1,4,0,2657.93,1.46,211,417.26,88040.83,53427.89,34612.94,4.26
2025-03-07,North,Furniture,1,4,0,770.41,12.89,183,277.97,50868.12,34537.79,16330.33,4.06
2025-03-07,North,Office Supplies,1,4,0,2054.01,13.46,178,64.9,11551.69,8418.2,3133.49,3.63
2025-03-07,South,Electronics,1,4,0,2344.6,12.26,196,488.77,95798.02,68309.51,27488.5,4.06
2025-03-07,South,Furniture,1,4,0,1650.66,8.11,154,235.16,36214.79,24345.79,11869.0,4.42
2025-03-07,South,Office Supplies,1,4,0,2075.39,15.06,172,57.7,9924.36,6478.16,3446.19,4.72
2025-03-07,East,Electronics,1,4,0,2123.17,14.51,217,524.84,113889.53,72745.14,41144.39,3.83
2025-03-07,East,Furniture,1,4,0,1697.11,15.75,210,311.99,65518.24,43922.69,21595.55,4.11
2025-03-07,East,Office Supplies,1,4,0,1912.45,14.35,162,55.72,9026.89,6556.57,2470.32,3.92
2025-03-07,West,Electronics,1,4,0,2390.76,10.12,222,473.79,105181.91,69503.87,35678.03,4.4
2025-03-07,West,Furniture,1,4,0,2142.08,5.19,178,302.36,53819.49,31991.41,21828.08,3.58
2025-03-07,West,Office Supplies,1,4,0,1475.94,1.29,119,52.53,6251.5,3813.64,2437.85,4.1
2025-03-08,North,Electronics,1,5,1,2266.23,14.88,250,464.1,116026.02,76885.65,39140.37,3.48
2025-03-08,North,Furniture,1,5,1,2273.59,16.51,226,282.57,63860.51,39765.96,24094.55,4.15
2025-03-08,North,Office Supplies,1,5,1,2212.38,16.05,203,62.9,12767.99,7832.94,4935.05,3.52
2025-03-08,South,Electronics,1,5,1,2976.03,8.55,233,405.13,94395.54,63396.06,30999.48,4.16
2025-03-08,South,Furniture,1,5,1,964.04,9.27,174,294.44,51232.97,34491.33,16741.64,3.9
2025-03-08,South,Office Supplies,1,5,1,1599.54,10.13,152,63.7,9681.8,5961.82,3719.99,4.21
2025-03-08,East,Electronics,1,5,1,2889.01,7.06,247,398.12,98336.01,59480.83,38855.18,4.03
2025-03-08,East,Furniture,1,5,1,1718.9,10.45,213,283.45,60373.84,38079.33,22294.51,4.43
2025-03-08,East,Office Supplies,1,5,1,2527.19,14.49,177,46.52,8233.75,5103.88,3129.87,4.02
2025-03-08,West,Electronics,1,5,1,2432.29,9.76,274,474.51,130016.34,87676.46,42339.88,3.94
2025-03-08,West,Furniture,1,5,1,1503.65,19.59,233,261.87,61015.61,35558.26,25457.35,4.1
2025-03-08,West,Office Supplies,1,5,1,1988.86,10.48,194,52.69,10222.54,7583.61,2638.93,3.97
2025-03-09,North,Electronics,1,6,1,3029.0,11.79,269,492.42,132461.98,88116.56,44345.42,4.92
2025-03-09,North,Furniture,1,6,1,1552.44,6.37,194,321.72,62413.69,42477.11,19936.59,3.59
2025-03-09,North,Office Supplies,1,6,1,2068.65,2.37,151,57.83,8731.67,6025.43,2706.24,4.2
2025-03-09,South,Electronics,1,6,1,1751.59,13.09,247,476.37,117664.31,77674.5,39989.82,4.26
2025-03-09,South,Furniture,1,6,1,1620.61,8.69,203,293.56,59592.94,38274.87,21318.07,4.03
2025-03-09,South,Office Supplies,1,6,1,2594.61,10.72,188,56.42,10607.63,7924.71,2682.92,4.51
2025-03-09,East,Electronics,1,6,1,2838.87,5.82,253,410.54,103867.45,65451.17,38416.29,4.41
2025-03-09,East,Furniture,1,6,1,2465.53,7.97,216,280.99,60693.51,42970.76,17722.75,4.36
2025-03-09,East,Office Supplies,1,6,1,1984.59,8.61,179,69.92,12515.56,7383.83,5131.73,4.49
2025-03-09,West,Electronics,1,6,1,2231.45,10.1,290,449.92,130476.23,90789.09,39687.14,4.21
2025-03-09,West,Furniture,1,6,1,1576.51,15.83,243,221.02,53706.83,33011.56,20695.27,4.45
2025-03-09,West,Office Supplies,1,6,1,1843.52,8.09,175,51.81,9066.61,6139.37,2927.25,4.28
2025-03-10,North,Electronics,1,0,0,2373.77,9.36,233,437.14,101853.16,70579.17,31273.99,4.35
2025-03-10,North,Furniture,1,0,0,1433.87,14.47,210,323.95,68029.81,46037.14,21992.67,3.94
2025-03-10,North,Office Supplies,1,0,0,1495.98,5.84,157,73.88,11598.54,7455.86,4142.68,4.03
2025-03-10,South,Electronics,1,0,0,2599.46,12.43,218,517.29,112768.66,73648.48,39120.18,4.14
2025-03-10,South,Furniture,1,0,0,2405.66,9.86,178,316.87,56403.06,38151.02,18252.05,4.52
2025-03-10,South,Office Supplies,1,0,0,2071.08,5.05,132,64.77,8549.65,5160.75,3388.9,4.37
2025-03-10,East,Electronics,1,0,0,2500.96,4.34,175,531.97,93093.92,66532.83,26561.1,4.17
2025-03-10,East,Furniture,1,0,0,1239.09,16.58,238,215.56,51302.37,37854.43,13447.94,4.66
2025-03-10,East,Office Supplies,1,0,0,2006.12,19.23,190,66.19,12575.53,7379.1,5196.43,3.84
2025-03-10,West,Electronics,1,0,0,2287.07,17.0,247,466.28,115171.56,83791.8,31379.77,4.31
2025-03-10,West,Furniture,1,0,0,1471.22,20.08,201,265.13,53291.98,35887.85,17404.12,4.71
2025-03-10,West,Office Supplies,1,0,0,1509.68,9.8,172,54.13,9310.75,5574.09,3736.66,4.02
2025-03-11,North,Electronics,1,1,0,2818.04,9.53,227,455.86,103481.33,67349.67,36131.66,4.27
2025-03-11,North,Furniture,1,1,0,2376.51,13.56,215,323.94,69646.56,46973.73,22672.83,4.19
2025-03-11,North,Office Supplies,1,1,0,1344.43,19.37,200,57.01,11402.18,7489.56,3912.62,4.48
2025-03-11,South,Electronics,1,1,0,2218.77,6.52,203,458.07,92987.63,65326.79,27660.84,4.59
2025-03-11,South,Furniture,1,1,0,1731.61,12.68,178,271.01,48239.07,29783.78,18455.29,3.9
2025-03-11,South,Office Supplies,1,1,0,1524.3,24.07,214,67.41,14425.53,9780.5,4645.03,4.28
2025-03-11,East,Electronics,1,1,0,2743.65,18.35,233,491.86,114603.29,77055.46,37547.83,4.72
2025-03-11,East,Furniture,1,1,0,1804.4,11.23,197,297.91,58688.16,36058.44,22629.72,3.63
2025-03-11,East,Office Supplies,1,1,0,1774.08,7.83,137,68.38,9368.1,5810.28,3557.82,4.03
2025-03-11,West,Electronics,1,1,0,1842.82,15.5,258,380.59,98193.06,69610.24,28582.82,3.86
2025-03-11,West,Furniture,1,1,0,1586.42,9.75,193,284.99,55002.47,34416.38,20586.1,4.34
2025-03-11,West,Office Supplies,1,1,0,1536.03,6.76,159,49.54,7877.46,5009.57,2867.89,3.96
2025-03-12,North,Electronics,1,2,0,2528.13,10.69,255,458.62,116947.33,82059.6,34887.73,4.36
2025-03-12,North,Furniture,1,2,0,1405.61,17.47,200,265.71,53142.72,36004.02,17138.69,4.66
2025-03-12,North,Office Supplies,1,2,0,1500.25,8.73,159,57.13,9084.32,5347.33,3736.99,3.97
2025-03-12,South,Electronics,1,2,0,2674.34,15.17,213,486.73,103674.43,75370.01,28304.41,4.3
2025-03-12,South,Furniture,1,2,0,1343.5,21.34,179,268.58,48075.88,30044.2,18031.68,4.22
2025-03-12,South,Office Supplies,1,2,0,977.0,7.98,144,59.56,8576.45,5111.05,3465.4,4.59
2025-03-12,East,Electronics,1,2,0,2708.23,7.56,215,401.01,86218.05,53330.32,32887.73,4.32
2025-03-12,East,Furniture,1,2,0,1682.04,13.87,204,262.52,53555.0,38645.16,14909.84,5.0
2025-03-12,East,Office Supplies,1,2,0,998.47,13.99,176,58.02,10210.89,7051.15,3159.73,4.27
2025-03-12,West,Electronics,1,2,0,2471.48,15.78,243,413.57,100497.83,64439.4,36058.42,4.55
2025-03-12,West,Furniture,1,2,0,2048.27,9.09,194,241.78,46904.87,28104.3,18800.57,4.35
2025-03-12,West,Office Supplies,1,2,0,1811.86,9.43,173,57.71,9984.2,6635.89,3348.31,4.3
2025-03-13,North,Electronics,1,3,0,1385.5,14.83,247,467.49,115471.23,85626.89,29844.34,4.39
2025-03-13,North,Furniture,1,3,0,1758.85,5.82,167,290.04,48436.48,28384.15,20052.32,3.83
2025-03-13,North,Office Supplies,1,3,0,1448.15,3.88,130,58.25,7572.54,4521.96,3050.58,4.22
2025-03-13,South,Electronics,1,3,0,2579.43,18.73,237,443.89,105202.67,63025.07,42177.6,4.12
2025-03-13,South,Furniture,1,3,0,1851.03,10.83,173,265.89,45998.5,31792.79,14205.71,4.79
2025-03-13,South,Office Supplies,1,3,0,1369.55,7.82,104,58.26,6058.77,4397.81,1660.95,4.16
2025-03-13,East,Electronics,1,3,0,2374.18,12.91,228,523.75,119414.08,76481.05,42933.03,4.25
2025-03-13,East,Furniture,1,3,0,1607.44,5.77,180,290.37,52266.37,37274.47,14991.9,3.73
2025-03-13,East,Office Supplies,1,3,0,1979.68,14.53,182,77.95,14187.12,10552.51,3634.61,4.5
2025-03-13,West,Electronics,1,3,0,2606.88,15.46,240,472.99,113518.7,69814.14,43704.56,4.29
2025-03-13,West,Furniture,1,3,0,1835.23,16.72,210,275.89,57936.36,34733.87,23202.49,4.5
2025-03-13,West,Office Supplies,1,3,0,1558.52,15.18,182,57.83,10525.95,7236.17,3289.77,4.33
2025-03-14,North,Electronics,1,4,0,3041.37,14.34,259,398.37,103179.07,65642.59,37536.48,4.37
2025-03-14,North,Furniture,1,4,0,1996.16,6.57,194,292.59,56763.02,38110.29,18652.73,4.0
2025-03-14,North,Office Supplies,1,4,0,1586.01,8.69,173,62.71,10849.62,7989.52,2860.09,4.48
2025-03-14,South,Electronics,1,4,0,2731.47,7.3,195,500.02,97503.77,61676.91,35826.87,4.12
2025-03-14,South,Furniture,1,4,0,1772.61,14.44,204,348.6,71114.53,51889.38,19225.15,4.03
2025-03-14,South,Office Supplies,1,4,0,1688.4,12.61,153,61.5,9408.79,5533.36,3875.42,4.38
2025-03-14,East,Electronics,1,4,0,1907.2,11.19,211,468.33,98816.99,58610.17,40206.82,4.42
2025-03-14,East,Furniture,1,4,0,1331.36,15.36,216,260.22,56207.95,36800.77,19407.18,4.4
2025-03-14,East,Office Supplies,1,4,0,1868.9,3.53,137,55.23,7566.14,5280.24,2285.9,4.27
2025-03-14,West,Electronics,1,4,0,2775.61,6.25,233,475.98,110902.26,70523.41,40378.85,3.86
2025-03-14,West,Furniture,1,4,0,1598.04,12.1,200,269.77,53954.97,32908.43,21046.54,3.82
2025-03-14,West,Office Supplies,1,4,0,2394.04,0.21,155,64.49,9995.72,6011.91,3983.81,4.11
2025-03-15,North,Electronics,1,5,1,3119.7,10.2,279,417.98,116615.21,78056.88,38558.32,3.86
2025-03-15,North,Furniture,1,5,1,699.87,10.94,199,289.28,57567.39,38356.29,19211.09,4.27
2025-03-15,North,Office Supplies,1,5,1,2082.16,7.53,190,62.66,11905.28,8365.88,3539.39,4.35
2025-03-15,South,Electronics,1,5,1,3017.8,18.38,279,477.33,133176.18,78607.29,54568.9,4.17
2025-03-15,South,Furniture,1,5,1,1615.33,16.1,206,188.34,38798.95,24608.48,14190.47,3.74
2025-03-15,South,Office Supplies,1,5,1,1583.32,12.89,186,57.97,10782.24,7036.7,3745.54,4.44
2025-03-15,East,Electronics,1,5,1,2010.18,7.85,269,441.84,118853.62,82270.5,36583.12,4.32
2025-03-15,East,Furniture,1,5,1,1903.16,20.79,240,235.62,56548.04,34007.09,22540.95,4.23
2025-03-15,East,Office Supplies,1,5,1,1694.59,13.65,178,62.73,11165.83,7572.74,3593.1,4.26
2025-03-15,West,Electronics,1,5,1,2587.45,9.47,290,426.34,123637.41,91347.3,32290.11,4.35
2025-03-15,West,Furniture,1,5,1,1301.74,5.71,222,290.46,64481.04,45551.56,18929.48,3.93
2025-03-15,West,Office Supplies,1,5,1,1275.68,15.16,187,60.48,11309.76,7700.73,3609.03,4.51
2025-03-16,North,Electronics,1,6,1,2752.88,17.03,279,466.33,130106.99,82313.52,47793.47,4.43
2025-03-16,North,Furniture,1,6,1,2129.15,24.78,272,312.38,84968.06,58511.27,26456.79,4.43
2025-03-16,North,Office Supplies,1,6,1,2641.56,11.48,198,59.91,11862.19,7613.58,4248.6,4.4
2025-03-16,South,Electronics,1,6,1,1912.12,7.4,220,461.36,101498.68,67455.02,34043.66,4.06
2025-03-16,South,Furniture,1,6,1,2229.27,11.29,213,352.72,75129.5,49701.94,25427.56,4.18
2025-03-16,South,Office Supplies,1,6,1,1825.27,7.44,173,56.38,9753.64,6621.86,3131.78,4.17
2025-03-16,East,Electronics,1,6,1,3271.19,15.65,272,506.08,137654.77,88136.22,49518.55,4.17
2025-03-16,East,Furniture,1,6,1,2066.53,10.81,206,334.08,68820.62,47117.25,21703.36,4.15
2025-03-16,East,Office Supplies,1,6,1,1431.48,14.24,179,55.4,9917.1,7157.11,2760.0,3.96
2025-03-16,West,Electronics,1,6,1,3120.93,14.63,292,363.11,106028.89,75039.67,30989.23,4.24
2025-03-16,West,Furniture,1,6,1,2263.19,16.66,258,231.25,59662.0,38534.24,21127.76,4.7
2025-03-16,West,Office Supplies,1,6,1,2466.02,2.37,187,47.69,8917.26,5620.32,3296.94,4.03
2025-03-17,North,Electronics,1,0,0,1669.24,19.79,252,392.97,99028.99,72913.45,26115.54,4.44
2025-03-17,North,Furniture,1,0,0,1584.48,16.36,193,192.56,37163.55,22212.65,14950.89,4.6
2025-03-17,North,Office Supplies,1,0,0,556.0,13.57,147,55.44,8149.34,5584.41,2564.93,4.32
2025-03-17,South,Electronics,1,0,0,2273.29,15.07,230,493.57,113522.18,69539.82,43982.36,4.4
2025-03-17,South,Furniture,1,0,0,1502.82,11.56,145,340.44,49363.84,32524.46,16839.38,4.36
2025-03-17,South,Office Supplies,1,0,0,1245.18,11.78,132,73.52,9705.0,6147.22,3557.78,3.78
2025-03-17,East,Electronics,1,0,0,2154.32,6.97,207,391.52,81045.35,59709.63,21335.72,4.43
2025-03-17,East,Furniture,1,0,0,1933.55,13.68,212,291.12,61718.49,40182.86,21535.63,4.62
2025-03-17,East,Office Supplies,1,0,0,2178.54,9.21,161,45.63,7346.92,4324.36,3022.56,3.76
2025-03-17,West,Electronics,1,0,0,2581.67,17.57,252,449.33,113231.08,76338.23,36892.85,4.47
2025-03-17,West,Furniture,1,0,0,953.21,8.62,199,261.1,51959.41,36920.29,15039.12,3.8
2025-03-17,West,Office Supplies,1,0,0,1173.03,10.75,185,61.66,11408.0,8288.78,3119.21,4.43
2025-03-18,North,Electronics,1,1,0,2935.31,6.39,224,471.33,105577.13,71588.74,33988.4,4.14
2025-03-18,North,Furniture,1,1,0,1600.43,4.9,183,307.34,56243.6,35290.13,20953.47,3.89
2025-03-18,North,Office Supplies,1,1,0,1692.61,11.97,191,67.94,12975.96,8628.07,4347.89,3.94
2025-03-18,South,Electronics,1,1,0,2496.29,7.56,204,516.2,105304.84,66435.56,38869.28,4.25
2025-03-18,South,Furniture,1,1,0,2062.73,7.06,164,295.7,48494.17,31462.33,17031.85,4.21
2025-03-18,South,Office Supplies,1,1,0,2591.15,8.74,149,74.16,11049.75,6898.96,4150.79,4.46
2025-03-18,East,Electronics,1,1,0,2039.09,10.72,228,488.19,111308.32,76555.47,34752.85,4.03
2025-03-18,East,Furniture,1,1,0,1420.78,15.71,173,289.01,49998.91,29447.81,20551.09,4.33
2025-03-18,East,Office Supplies,1,1,0,1729.39,7.43,124,62.21,7713.61,5361.82,2351.79,4.25
2025-03-18,West,Electronics,1,1,0,2890.3,4.41,223,499.12,111303.32,81796.61,29506.71,4.01
2025-03-18,West,Furniture,1,1,0,930.61,11.41,182,273.34,49747.45,36662.78,13084.67,4.32
2025-03-18,West,Office Supplies,1,1,0,2130.9,15.53,191,51.67,9868.16,5735.14,4133.02,4.17
2025-03-19,North,Electronics,1,2,0,2040.15,20.32,256,433.98,111099.0,70382.86,40716.14,4.21
2025-03-19,North,Furniture,1,2,0,1848.44,22.5,230,289.77,66646.14,46727.48,19918.66,4.23
2025-03-19,North,Office Supplies,1,2,0,1849.2,15.86,209,62.28,13015.88,9323.07,3692.81,4.33
2025-03-19,South,Electronics,1,2,0,2338.24,9.53,215,412.97,88788.37,54792.24,33996.12,3.89
2025-03-19,South,Furniture,1,2,0,1938.19,7.41,166,289.02,47976.53,33356.53,14620.0,4.8
2025-03-19,South,Office Supplies,1,2,0,1056.15,27.23,201,61.65,12391.11,8259.38,4131.73,4.13
2025-03-19,East,Electronics,1,2,0,2208.92,7.84,223,429.85,95856.22,70094.32,25761.9,3.98
2025-03-19,East,Furniture,1,2,0,1453.33,12.57,178,241.11,42917.78,29214.0,13703.77,4.07
2025-03-19,East,Office Supplies,1,2,0,2154.32,17.83,177,66.25,11726.35,7044.66,4681.69,4.55
2025-03-19,West,Electronics,1,2,0,2455.31,13.9,269,424.71,114246.11,78180.85,36065.25,4.4
2025-03-19,West,Furniture,1,2,0,2349.14,2.63,199,264.96,52727.65,31362.4,21365.25,4.35
2025-03-19,West,Office Supplies,1,2,0,2241.89,8.77,171,61.71,10552.28,7072.67,3479.61,4.23
2025-03-20,North,Electronics,1,3,0,2375.64,17.46,252,375.82,94705.47,64622.4,30083.08,4.73
2025-03-20,North,Furniture,1,3,0,1873.12,16.55,210,279.79,58755.75,39344.42,19411.34,4.63
2025-03-20,North,Office Supplies,1,3,0,1404.04,16.25,166,47.29,7850.84,4985.98,2864.86,4.4
2025-03-20,South,Electronics,1,3,0,2066.12,11.72,225,477.02,107329.11,78317.13,29011.98,4.05
2025-03-20,South,Furniture,1,3,0,1346.35,14.41,193,272.32,52557.54,35881.87,16675.67,4.64
2025-03-20,South,Office Supplies,1,3,0,2493.27,11.44,151,51.99,7851.11,5408.72,2442.39,3.79
2025-03-20,East,Electronics,1,3,0,2863.07,15.4,237,419.93,99523.33,62991.31,36532.01,4.02
2025-03-20,East,Furniture,1,3,0,1271.71,13.42,174,293.07,50993.37,33047.74,17945.63,4.1
2025-03-20,East,Office Supplies,1,3,0,2524.03,10.01,168,67.3,11307.09,8101.13,3205.96,4.46
2025-03-20,West,Electronics,1,3,0,2790.35,16.32,270,430.76,116304.02,86524.22,29779.79,4.17
2025-03-20,West,Furniture,1,3,0,1746.25,19.78,220,328.14,72190.11,52475.98,19714.13,4.21
2025-03-20,West,Office Supplies,1,3,0,958.25,9.6,161,43.42,6990.94,4152.71,2838.23,4.34
2025-03-21,North,Electronics,1,4,0,1848.76,12.64,244,533.68,130218.31,95133.04,35085.27,4.31
2025-03-21,North,Furniture,1,4,0,1641.13,14.08,207,278.01,57548.3,38775.79,18772.51,3.95
2025-03-21,North,Office Supplies,1,4,0,1468.52,14.75,179,57.33,10262.47,7649.67,2612.81,4.37
2025-03-21,South,Electronics,1,4,0,2334.54,17.35,243,356.49,86626.19,64044.18,22582.01,3.9
2025-03-21,South,Furniture,1,4,0,1573.59,16.8,200,243.75,48750.69,30277.66,18473.02,4.42
2025-03-21,South,Office Supplies,1,4,0,1925.78,0.0,142,66.15,9393.0,6055.04,3337.96,3.81
2025-03-21,East,Electronics,1,4,0,2515.91,2.56,206,495.31,102034.41,66892.65,35141.77,4.38
2025-03-21,East,Furniture,1,4,0,1624.75,6.64,173,280.93,48601.67,31046.39,17555.28,3.88
2025-03-21,East,Office Supplies,1,4,0,1365.59,11.97,169,66.42,11225.73,7010.94,4214.79,4.32
2025-03-21,West,Electronics,1,4,0,2492.93,18.65,267,458.85,122512.95,77698.89,44814.06,4.32
2025-03-21,West,Furniture,1,4,0,1790.24,14.34,202,236.22,47716.42,27797.18,19919.24,4.14
2025-03-21,West,Office Supplies,1,4,0,2030.25,11.65,191,59.08,11284.24,7290.63,3993.61,4.37
2025-03-22,North,Electronics,1,5,1,1895.8,19.34,302,527.11,159186.69,97488.21,61698.48,4.13
2025-03-22,North,Furniture,1,5,1,1511.91,9.79,226,266.06,60130.04,35996.46,24133.58,3.88
2025-03-22,North,Office Supplies,1,5,1,1381.29,8.13,169,74.71,12625.15,8773.05,3852.1,4.16
2025-03-22,South,Electronics,1,5,1,2921.13,16.32,268,406.91,109051.17,69736.5,39314.67,4.1
2025-03-22,South,Furniture,1,5,1,1361.28,12.69,201,309.34,62176.62,44998.71,17177.92,4.17
2025-03-22,South,Office Supplies,1,5,1,1869.42,12.71,167,74.59,12455.91,8232.91,4223.0,4.35
2025-03-22,East,Electronics,1,5,1,2701.43,12.67,245,489.04,119814.53,83040.53,36774.0,4.68
2025-03-22,East,Furniture,1,5,1,1599.34,1.63,192,296.3,56890.03,38496.15,18393.88,3.62
2025-03-22,East,Office Supplies,1,5,1,1420.65,14.83,186,61.8,11495.05,7797.32,3697.73,4.46
2025-03-22,West,Electronics,1,5,1,3075.73,7.35,274,479.96,131507.91,80181.16,51326.75,4.28
2025-03-22,West,Furniture,1,5,1,1574.93,17.17,263,310.14,81568.12,53183.08,28385.04,3.82
2025-03-22,West,Office Supplies,1,5,1,1590.67,18.37,198,64.91,12851.4,7692.59,5158.81,4.24
2025-03-23,North,Electronics,1,6,1,2622.14,8.4,259,442.2,114529.82,75035.4,39494.42,3.83
2025-03-23,North,Furniture,1,6,1,1571.71,18.02,260,301.49,78387.69,55971.59,22416.11,4.15
2025-03-23,North,Office Supplies,1,6,1,2296.8,17.0,211,56.36,11891.95,7684.01,4207.95,4.2
2025-03-23,South,Electronics,1,6,1,1791.44,13.28,257,446.73,114810.88,69413.92,45396.97,3.95
2025-03-23,South,Furniture,1,6,1,1444.94,14.41,216,210.36,45438.73,27923.57,17515.16,3.99
2025-03-23,South,Office Supplies,1,6,1,2222.43,12.03,176,47.15,8299.2,6193.53,2105.66,4.09
2025-03-23,East,Electronics,1,6,1,2130.25,9.98,248,478.04,118555.12,75686.79,42868.32,4.5
2025-03-23,East,Furniture,1,6,1,2460.97,14.71,230,209.51,48186.52,36139.69,12046.83,4.49
2025-03-23,East,Office Supplies,1,6,1,1941.34,13.39,194,52.94,10270.93,7370.85,2900.08,3.97
2025-03-23,West,Electronics,1,6,1,2292.81,15.47,281,521.48,146535.73,106498.81,40036.92,4.88
2025-03-23,West,Furniture,1,6,1,2823.81,12.99,242,289.26,69999.8,48984.85,21014.95,4.19
2025-03-23,West,Office Supplies,1,6,1,1786.3,15.05,203,58.35,11844.53,7703.23,4141.3,3.95
