Order_ID,Order_Date,Region,Category,Segment,Product,Quantity,Unit_Price,Discount,Cost_Ratio,Sales,Cost,Profit,Profit_Margin,Month,Year
4802,2036-02-07,South,Furniture,Corporate,Laptop,2,977,0.25,0.54,1465.5,791.37,674.13,0.46,2036-02,2036
4803,2032-07-22,East,Technology,Consumer,Paper,5,1584,0.02,0.64,7761.599999999999,4967.424,2794.1759999999995,0.35999999999999993,2032-07,2032
4804,2027-11-15,North,Technology,Corporate,Paper,6,151,0.05,0.48,860.6999999999999,413.13599999999997,447.56399999999996,0.52,2027-11,2027
4805,2026-09-26,North,Technology,Corporate,Monitor,8,1111,0.03,0.59,8621.36,5086.6024,3534.757600000001,0.4100000000000001,2026-09,2026
4806,2035-03-21,North,Technology,Home Office,Laptop,6,1858,0.02,0.55,10925.039999999999,6008.772,4916.267999999999,0.44999999999999996,2035-03,2035
4807,2032-02-25,North,Furniture,Consumer,Paper,4,913,0.01,0.72,3615.48,2603.1456,1012.3344000000002,0.28,2032-02,2032
4808,2035-12-23,East,Technology,Consumer,Storage,3,1998,0.02,0.47,5874.12,2760.8363999999997,3113.2836,0.53,2035-12,2035
4809,2033-01-24,South,Office Supplies,Home Office,Storage,2,368,0.13,0.7,640.32,448.224,192.09600000000006,0.30000000000000004,2033-01,2033
4810,2029-08-23,East,Technology,Consumer,Chair,1,195,0.08,0.5,179.4,89.7,89.7,0.5,2029-08,2029
4811,2023-03-14,South,Furniture,Corporate,Paper,2,372,0.04,0.48,714.24,342.8352,371.4048,0.52,2023-03,2023
4812,2031-02-10,East,Technology,Consumer,Printer,2,1446,0.2,0.51,2313.6,1179.936,1133.664,0.49,2031-02,2031
4813,2025-05-09,West,Furniture,Home Office,Chair,5,1696,0.07,0.48,7886.4,3785.4719999999998,4100.928,0.52,2025-05,2025
4814,2033-07-23,West,Furniture,Consumer,Monitor,9,1956,0.01,0.61,17427.96,10631.0556,6796.904399999999,0.39,2033-07,2033
4815,2034-05-01,West,Office Supplies,Home Office,Phone,1,1816,0.13,0.75,1579.92,1184.94,394.98,0.25,2034-05,2034
4816,2029-08-21,West,Technology,Corporate,Storage,4,232,0.09,0.46,844.48,388.4608,456.0192,0.54,2029-08,2029
4817,2025-11-30,North,Technology,Corporate,Phone,7,1027,0.1,0.59,6470.1,3817.359,2652.7410000000004,0.41000000000000003,2025-11,2025
4818,2029-01-26,North,Technology,Home Office,Monitor,3,188,0.13,0.57,490.68,279.6876,210.99240000000003,0.43000000000000005,2029-01,2029
4819,2033-12-31,East,Office Supplies,Corporate,Paper,8,784,0.2,0.55,5017.6,2759.6800000000003,2257.92,0.44999999999999996,2033-12,2033
4820,2029-03-09,East,Office Supplies,Corporate,Printer,3,923,0.18,0.55,2270.5800000000004,1248.8190000000004,1021.761,0.4499999999999999,2029-03,2029
4821,2033-04-09,West,Furniture,Consumer,Chair,8,104,0.28,0.72,599.04,431.30879999999996,167.7312,0.28,2033-04,2033
4822,2028-09-17,South,Furniture,Corporate,Storage,2,456,0.16,0.46,766.0799999999999,352.3968,413.68319999999994,0.5399999999999999,2028-09,2028
4823,2024-01-04,West,Furniture,Home Office,Printer,5,1466,0.14,0.68,6303.8,4286.584000000001,2017.2159999999994,0.3199999999999999,2024-01,2024
4824,2030-09-05,East,Office Supplies,Corporate,Chair,4,303,0.06,0.53,1139.28,603.8184,535.4616,0.47,2030-09,2030
4825,2023-05-31,West,Office Supplies,Consumer,Chair,9,1797,0.23,0.56,12453.210000000001,6973.797600000001,5479.4124,0.44,2023-05,2023
4826,2026-02-08,East,Office Supplies,Home Office,Phone,3,1696,0.04,0.58,4884.48,2832.9983999999995,2051.4816,0.42000000000000004,2026-02,2026
4827,2030-08-16,West,Furniture,Corporate,Desk,5,570,0.15,0.54,2422.5,1308.15,1114.35,0.45999999999999996,2030-08,2030
4828,2034-05-27,South,Office Supplies,Corporate,Monitor,9,563,0.13,0.48,4408.29,2115.9791999999998,2292.3108,0.52,2034-05,2034
4829,2029-06-04,West,Furniture,Corporate,Laptop,6,596,0.2,0.48,2860.8,1373.184,1487.6160000000002,0.52,2029-06,2029
4830,2036-05-29,South,Furniture,Home Office,Storage,2,801,0.28,0.54,1153.44,622.8576,530.5824,0.45999999999999996,2036-05,2036
4831,2029-02-28,South,Technology,Consumer,Laptop,1,936,0.28,0.7,673.92,471.7439999999999,202.17600000000004,0.3000000000000001,2029-02,2029
4832,2023-03-02,East,Technology,Home Office,Paper,1,162,0.05,0.49,153.9,75.411,78.489,0.51,2023-03,2023
4833,2031-03-30,South,Technology,Home Office,Printer,7,1679,0.08,0.67,10812.76,7244.5492,3568.2108,0.32999999999999996,2031-03,2031
4834,2033-09-06,North,Furniture,Consumer,Paper,2,338,0.24,0.54,513.76,277.4304,236.32959999999997,0.45999999999999996,2033-09,2033
4835,2026-08-30,North,Technology,Home Office,Paper,7,639,0.16,0.72,3757.3199999999997,2705.2704,1052.0495999999998,0.27999999999999997,2026-08,2026
4836,2026-03-30,North,Technology,Home Office,Laptop,1,297,0.14,0.58,255.42,148.1436,107.2764,0.42,2026-03,2026
4837,2035-02-13,East,Technology,Corporate,Phone,4,880,0.21,0.5,2780.8,1390.4,1390.4,0.5,2035-02,2035
4838,2027-04-01,North,Office Supplies,Home Office,Desk,4,1806,0.18,0.75,5923.68,4442.76,1480.92,0.25,2027-04,2027
4839,2035-02-20,East,Furniture,Corporate,Storage,5,129,0.29,0.5,457.95,228.975,228.975,0.5,2035-02,2035
4840,2027-06-18,East,Technology,Home Office,Monitor,1,765,0.18,0.62,627.3000000000001,388.92600000000004,238.37400000000002,0.38,2027-06,2027
4841,2026-08-20,North,Office Supplies,Corporate,Chair,7,1332,0.14,0.62,8018.64,4971.5568,3047.0832,0.38,2026-08,2026
4842,2027-03-07,South,Office Supplies,Corporate,Chair,2,1186,0.16,0.56,1992.48,1115.7888,876.6912,0.44,2027-03,2027
4843,2027-08-01,West,Office Supplies,Corporate,Monitor,2,1964,0.24,0.74,2985.28,2209.1072,776.1728000000003,0.26000000000000006,2027-08,2027
4844,2026-09-23,East,Technology,Consumer,Phone,8,1180,0.18,0.7,7740.8,5418.5599999999995,2322.2400000000007,0.3000000000000001,2026-09,2026
4845,2027-04-23,North,Office Supplies,Home Office,Storage,9,1955,0.19,0.7,14251.95,9976.365,4275.585000000001,0.30000000000000004,2027-04,2027
4846,2030-05-10,East,Furniture,Home Office,Laptop,6,1843,0.29,0.74,7851.179999999999,5809.873199999999,2041.3068000000003,0.26000000000000006,2030-05,2030
4847,2034-12-19,South,Office Supplies,Home Office,Monitor,1,1556,0.19,0.59,1260.3600000000001,743.6124,516.7476000000001,0.4100000000000001,2034-12,2034
4848,2029-06-24,South,Office Supplies,Consumer,Chair,1,1431,0.11,0.48,1273.59,611.3231999999999,662.2668,0.52,2029-06,2029
4849,2033-04-15,North,Office Supplies,Corporate,Laptop,7,1698,0.21,0.68,9389.94,6385.159200000001,3004.7807999999995,0.31999999999999995,2033-04,2033
4850,2029-08-31,East,Office Supplies,Home Office,Phone,8,1883,0.2,0.56,12051.2,6748.672000000001,5302.527999999999,0.4399999999999999,2029-08,2029
4851,2028-06-16,West,Furniture,Consumer,Chair,3,1589,0.0,0.51,4767.0,2431.17,2335.83,0.49,2028-06,2028
4852,2025-05-19,West,Technology,Consumer,Printer,9,1776,0.14,0.59,13746.24,8110.281599999999,5635.9584,0.41000000000000003,2025-05,2025
4853,2025-10-11,East,Furniture,Home Office,Desk,4,1728,0.22,0.73,5391.360000000001,3935.6928000000003,1455.6672000000003,0.27,2025-10,2025
4854,2028-03-26,East,Furniture,Corporate,Laptop,4,1230,0.15,0.5,4182.0,2091.0,2091.0,0.5,2028-03,2028
4855,2024-08-25,East,Technology,Consumer,Monitor,3,699,0.23,0.7,1614.69,1130.283,484.40700000000015,0.3000000000000001,2024-08,2024
4856,2033-06-18,North,Office Supplies,Home Office,Storage,8,1117,0.14,0.58,7684.96,4457.2768,3227.6832000000004,0.42000000000000004,2033-06,2033
4857,2024-11-21,South,Technology,Corporate,Laptop,9,1424,0.29,0.49,9099.359999999999,4458.6864,4640.673599999999,0.51,2024-11,2024
4858,2024-05-08,West,Technology,Consumer,Laptop,1,719,0.09,0.7,654.2900000000001,458.00300000000004,196.28700000000003,0.30000000000000004,2024-05,2024
4859,2024-05-04,North,Furniture,Consumer,Laptop,2,1169,0.03,0.74,2267.86,1678.2164,589.6436000000001,0.26,2024-05,2024
4860,2029-12-31,East,Technology,Home Office,Monitor,1,176,0.13,0.54,153.12,82.68480000000001,70.4352,0.45999999999999996,2029-12,2029
4861,2035-04-13,East,Office Supplies,Home Office,Phone,4,828,0.16,0.54,2782.08,1502.3232,1279.7567999999999,0.45999999999999996,2035-04,2035
4862,2023-10-22,South,Furniture,Corporate,Phone,7,1292,0.1,0.57,8139.6,4639.572,3500.0280000000002,0.43,2023-10,2023
4863,2034-01-10,East,Office Supplies,Home Office,Storage,7,913,0.07,0.69,5943.629999999999,4101.104699999999,1842.5253000000002,0.3100000000000001,2034-01,2034
4864,2030-10-14,North,Furniture,Home Office,Phone,6,1252,0.2,0.45,6009.6,2704.32,3305.28,0.55,2030-10,2030
4865,2030-12-22,North,Office Supplies,Corporate,Monitor,5,1836,0.11,0.52,8170.2,4248.504,3921.696,0.48,2030-12,2030
4866,2027-09-14,South,Technology,Home Office,Storage,4,807,0.19,0.66,2614.6800000000003,1725.6888000000004,888.9911999999999,0.3399999999999999,2027-09,2027
4867,2030-02-09,North,Technology,Corporate,Paper,8,1983,0.23,0.57,12215.28,6962.7096,5252.5704000000005,0.43,2030-02,2030
4868,2035-12-28,West,Technology,Corporate,Storage,7,367,0.23,0.55,1978.13,1087.9715,890.1585,0.44999999999999996,2035-12,2035
4869,2028-02-17,North,Office Supplies,Corporate,Phone,1,1723,0.11,0.71,1533.47,1088.7637,444.70630000000006,0.29000000000000004,2028-02,2028
4870,2035-10-08,North,Furniture,Home Office,Paper,6,864,0.17,0.73,4302.719999999999,3140.9855999999995,1161.7343999999998,0.27,2035-10,2035
4871,2031-12-03,North,Furniture,Corporate,Chair,2,1873,0.13,0.73,3259.02,2379.0846,879.9353999999998,0.26999999999999996,2031-12,2031
4872,2030-09-18,West,Furniture,Home Office,Phone,4,684,0.26,0.53,2024.6399999999999,1073.0592,951.5808,0.47000000000000003,2030-09,2030
4873,2024-03-20,East,Technology,Corporate,Chair,5,518,0.26,0.72,1916.6,1379.9519999999998,536.6480000000001,0.2800000000000001,2024-03,2024
4874,2032-12-20,North,Office Supplies,Home Office,Printer,8,969,0.1,0.67,6976.8,4674.456,2302.344,0.33,2032-12,2032
4875,2035-03-17,South,Furniture,Corporate,Phone,6,1990,0.03,0.5,11581.8,5790.9,5790.9,0.5,2035-03,2035
4876,2025-01-11,West,Office Supplies,Consumer,Printer,2,1284,0.05,0.63,2439.6,1536.9479999999999,902.652,0.37000000000000005,2025-01,2025
4877,2028-08-03,South,Furniture,Consumer,Phone,5,1181,0.11,0.46,5255.45,2417.507,2837.9429999999998,0.5399999999999999,2028-08,2028
4878,2024-11-10,North,Technology,Consumer,Printer,5,483,0.17,0.66,2004.4499999999998,1322.937,681.5129999999999,0.33999999999999997,2024-11,2024
4879,2029-10-03,South,Office Supplies,Corporate,Desk,6,902,0.2,0.67,4329.6,2900.8320000000003,1428.768,0.32999999999999996,2029-10,2029
4880,2033-02-14,North,Furniture,Home Office,Printer,1,609,0.1,0.69,548.1,378.18899999999996,169.91100000000006,0.3100000000000001,2033-02,2033
4881,2026-09-20,West,Furniture,Corporate,Chair,8,529,0.2,0.5,3385.6000000000004,1692.8000000000002,1692.8000000000002,0.5,2026-09,2026
4882,2023-03-04,South,Furniture,Corporate,Laptop,3,1463,0.28,0.64,3160.08,2022.4512,1137.6288,0.36,2023-03,2023
4883,2030-01-03,South,Furniture,Corporate,Storage,5,677,0.2,0.5,2708.0,1354.0,1354.0,0.5,2030-01,2030
4884,2033-04-27,North,Technology,Corporate,Printer,7,1039,0.05,0.73,6909.349999999999,5043.8255,1865.5244999999995,0.26999999999999996,2033-04,2033
4885,2034-11-30,North,Furniture,Home Office,Laptop,3,1149,0.17,0.65,2861.0099999999998,1859.6564999999998,1001.3534999999999,0.35000000000000003,2034-11,2034
4886,2023-05-15,East,Furniture,Corporate,Monitor,6,1933,0.16,0.48,9742.32,4676.3135999999995,5066.0064,0.52,2023-05,2023
4887,2032-12-23,North,Technology,Consumer,Desk,5,688,0.26,0.51,2545.6,1298.256,1247.3439999999998,0.48999999999999994,2032-12,2032
4888,2036-08-10,North,Furniture,Consumer,Desk,7,897,0.11,0.65,5588.31,3632.4015000000004,1955.9085,0.35,2036-08,2036
4889,2036-06-18,East,Office Supplies,Consumer,Paper,3,471,0.13,0.59,1229.31,725.2928999999999,504.0171,0.41000000000000003,2036-06,2036
4890,2028-11-05,North,Office Supplies,Corporate,Monitor,2,1027,0.18,0.67,1684.2800000000002,1128.4676000000002,555.8124,0.32999999999999996,2028-11,2028
4891,2031-12-23,North,Furniture,Home Office,Monitor,4,1159,0.16,0.53,3894.24,2063.9472,1830.2927999999997,0.47,2031-12,2031
4892,2025-04-02,East,Technology,Home Office,Paper,3,1654,0.22,0.65,3870.36,2515.7340000000004,1354.6259999999997,0.3499999999999999,2025-04,2025
4893,2031-06-02,West,Technology,Home Office,Monitor,4,1913,0.01,0.5,7575.48,3787.74,3787.74,0.5,2031-06,2031
4894,2031-03-01,West,Technology,Corporate,Chair,7,1956,0.17,0.61,11364.359999999999,6932.259599999999,4432.100399999999,0.39,2031-03,2031
4895,2023-05-01,North,Furniture,Home Office,Monitor,5,1948,0.04,0.74,9350.4,6919.295999999999,2431.1040000000003,0.26000000000000006,2023-05,2023
4896,2027-06-26,North,Furniture,Consumer,Chair,4,1390,0.09,0.64,5059.6,3238.1440000000002,1821.4560000000001,0.36,2027-06,2027
4897,2025-07-13,East,Office Supplies,Home Office,Paper,6,1917,0.2,0.46,9201.6,4232.736000000001,4968.864,0.5399999999999999,2025-07,2025
4898,2024-10-06,East,Technology,Corporate,Printer,7,1555,0.05,0.75,10340.75,7755.5625,2585.1875,0.25,2024-10,2024
4899,2028-07-25,West,Furniture,Corporate,Paper,5,1142,0.09,0.5,5196.1,2598.05,2598.05,0.5,2028-07,2028
4900,2030-07-24,South,Furniture,Home Office,Phone,7,1462,0.21,0.67,8084.860000000001,5416.856200000001,2668.0037999999995,0.3299999999999999,2030-07,2030
4901,2028-08-30,North,Furniture,Corporate,Monitor,3,239,0.2,0.61,573.6,349.896,223.704,0.39,2028-08,2028
4902,2023-08-30,South,Technology,Home Office,Monitor,7,166,0.03,0.54,1127.1399999999999,608.6555999999999,518.4843999999999,0.46,2023-08,2023
4903,2030-04-22,South,Technology,Home Office,Desk,3,1114,0.17,0.5,2773.8599999999997,1386.9299999999998,1386.9299999999998,0.5,2030-04,2030
4904,2025-03-13,East,Office Supplies,Consumer,Paper,6,1947,0.04,0.5,11214.72,5607.36,5607.36,0.5,2025-03,2025
4905,2034-05-27,North,Technology,Corporate,Paper,8,1653,0.08,0.71,12166.08,8637.916799999999,3528.163200000001,0.2900000000000001,2034-05,2034
4906,2023-07-15,North,Furniture,Consumer,Laptop,6,1492,0.14,0.71,7698.72,5466.0912,2232.6288000000004,0.29000000000000004,2023-07,2023
4907,2028-12-27,East,Office Supplies,Corporate,Phone,3,360,0.03,0.59,1047.6,618.084,429.51599999999996,0.41,2028-12,2028
4908,2032-08-16,South,Technology,Home Office,Desk,5,1747,0.3,0.48,6114.5,2934.96,3179.54,0.52,2032-08,2032
4909,2029-05-19,East,Technology,Corporate,Printer,9,1073,0.05,0.72,9174.15,6605.388,2568.7619999999997,0.27999999999999997,2029-05,2029
4910,2029-06-17,West,Technology,Home Office,Monitor,8,726,0.23,0.6,4472.16,2683.296,1788.864,0.4,2029-06,2029
4911,2036-04-03,North,Technology,Corporate,Desk,6,1801,0.25,0.58,8104.5,4700.61,3403.8900000000003,0.42000000000000004,2036-04,2036
4912,2032-11-15,West,Furniture,Consumer,Chair,9,678,0.3,0.57,4271.4,2434.6979999999994,1836.7020000000002,0.4300000000000001,2032-11,2032
4913,2023-10-04,East,Technology,Consumer,Laptop,2,1890,0.13,0.56,3288.6,1841.6160000000002,1446.9839999999997,0.43999999999999995,2023-10,2023
4914,2023-03-02,North,Furniture,Home Office,Laptop,9,1705,0.26,0.61,11355.3,6926.732999999999,4428.567,0.39,2023-03,2023
4915,2032-04-13,West,Furniture,Consumer,Chair,6,1943,0.29,0.63,8277.18,5214.6234,3062.5566,0.37,2032-04,2032
4916,2028-03-28,West,Furniture,Home Office,Paper,9,1121,0.05,0.59,9584.55,5654.884499999999,3929.6655,0.41000000000000003,2028-03,2028
4917,2033-10-02,South,Office Supplies,Home Office,Monitor,4,1326,0.14,0.72,4561.44,3284.2367999999997,1277.2032,0.28,2033-10,2033
4918,2030-02-04,North,Furniture,Home Office,Monitor,5,738,0.02,0.55,3616.2,1988.91,1627.2899999999997,0.44999999999999996,2030-02,2030
4919,2024-07-20,West,Technology,Corporate,Phone,2,509,0.19,0.62,824.58,511.2396,313.34040000000005,0.38000000000000006,2024-07,2024
4920,2033-10-10,West,Office Supplies,Home Office,Chair,3,932,0.17,0.54,2320.68,1253.1672,1067.5127999999997,0.4599999999999999,2033-10,2033
4921,2027-04-21,South,Technology,Consumer,Monitor,1,1203,0.06,0.68,1130.82,768.9576,361.8624,0.32,2027-04,2027
4922,2035-12-01,West,Furniture,Corporate,Laptop,4,1811,0.24,0.48,5505.4400000000005,2642.6112000000003,2862.8288000000002,0.52,2035-12,2035
4923,2026-04-15,West,Technology,Consumer,Monitor,2,212,0.01,0.51,419.76,214.0776,205.6824,0.49,2026-04,2026
4924,2035-01-27,West,Office Supplies,Home Office,Printer,2,722,0.24,0.69,1097.44,757.2336,340.20640000000003,0.31,2035-01,2035
4925,2030-10-25,South,Office Supplies,Home Office,Monitor,1,920,0.01,0.5,910.8,455.4,455.4,0.5,2030-10,2030
4926,2030-12-05,West,Technology,Consumer,Phone,2,1260,0.2,0.64,2016.0,1290.24,725.76,0.36,2030-12,2030
4927,2026-05-21,West,Technology,Corporate,Storage,4,1768,0.02,0.74,6930.5599999999995,5128.6143999999995,1801.9456,0.26,2026-05,2026
4928,2023-05-17,North,Technology,Consumer,Desk,6,939,0.08,0.61,5183.280000000001,3161.8008000000004,2021.4792000000002,0.39,2023-05,2023
4929,2025-10-26,North,Office Supplies,Home Office,Storage,7,288,0.22,0.51,1572.48,801.9648,770.5152,0.49000000000000005,2025-10,2025
4930,2028-11-26,South,Furniture,Corporate,Printer,7,376,0.08,0.55,2421.44,1331.7920000000001,1089.648,0.44999999999999996,2028-11,2028
4931,2030-02-07,East,Technology,Home Office,Storage,7,1860,0.15,0.7,11067.0,7746.9,3320.1000000000004,0.30000000000000004,2030-02,2030
4932,2024-10-23,North,Furniture,Home Office,Monitor,4,202,0.27,0.56,589.84,330.3104000000001,259.52959999999996,0.4399999999999999,2024-10,2024
4933,2029-10-08,South,Office Supplies,Consumer,Phone,5,206,0.01,0.67,1019.7,683.1990000000001,336.501,0.32999999999999996,2029-10,2029
4934,2030-05-01,West,Technology,Home Office,Laptop,3,1698,0.24,0.68,3871.44,2632.5792,1238.8608,0.31999999999999995,2030-05,2030
4935,2029-04-27,West,Technology,Consumer,Laptop,1,856,0.02,0.6,838.88,503.328,335.552,0.4,2029-04,2029
4936,2023-03-28,South,Office Supplies,Corporate,Printer,8,272,0.04,0.68,2088.96,1420.4928000000002,668.4671999999998,0.3199999999999999,2023-03,2023
4937,2029-11-17,West,Technology,Home Office,Storage,7,1968,0.04,0.55,13224.96,7273.728,5951.231999999999,0.44999999999999996,2029-11,2029
4938,2031-01-21,West,Furniture,Home Office,Paper,9,1098,0.3,0.6,6917.4,4150.44,2766.96,0.4,2031-01,2031
4939,2030-08-05,East,Office Supplies,Corporate,Paper,4,1454,0.05,0.66,5525.2,3646.632,1878.5679999999998,0.33999999999999997,2030-08,2030
4940,2029-11-09,West,Office Supplies,Consumer,Phone,5,821,0.27,0.5,2996.65,1498.325,1498.325,0.5,2029-11,2029
4941,2032-01-24,North,Technology,Home Office,Desk,5,1314,0.3,0.53,4599.0,2437.4700000000003,2161.5299999999997,0.4699999999999999,2032-01,2032
4942,2027-08-28,West,Office Supplies,Corporate,Monitor,7,1793,0.12,0.65,11044.88,7179.172,3865.7079999999996,0.35,2027-08,2027
4943,2033-01-18,South,Technology,Home Office,Storage,9,930,0.19,0.65,6779.700000000001,4406.805,2372.8950000000004,0.35000000000000003,2033-01,2033
4944,2030-05-24,East,Technology,Consumer,Paper,8,324,0.23,0.6,1995.8400000000001,1197.5040000000001,798.336,0.39999999999999997,2030-05,2030
4945,2032-12-08,West,Office Supplies,Consumer,Paper,7,1807,0.12,0.69,11131.12,7680.4728,3450.6472000000012,0.3100000000000001,2032-12,2032
4946,2035-07-27,South,Technology,Consumer,Storage,1,1446,0.05,0.59,1373.7,810.483,563.2170000000001,0.41000000000000003,2035-07,2035
4947,2027-07-06,North,Furniture,Consumer,Desk,6,1631,0.13,0.71,8513.82,6044.812199999999,2469.0078000000003,0.29000000000000004,2027-07,2027
4948,2032-02-01,West,Furniture,Corporate,Chair,9,1671,0.23,0.67,11580.03,7758.620100000001,3821.4098999999997,0.32999999999999996,2032-02,2032
4949,2033-02-04,East,Technology,Home Office,Monitor,7,233,0.23,0.54,1255.8700000000001,678.1698000000001,577.7002,0.45999999999999996,2033-02,2033
4950,2024-08-19,West,Furniture,Corporate,Printer,1,1160,0.07,0.57,1078.8,614.9159999999999,463.884,0.43000000000000005,2024-08,2024
4951,2035-06-12,South,Technology,Consumer,Monitor,9,192,0.05,0.65,1641.6,1067.04,574.56,0.35,2035-06,2035
4952,2024-04-29,East,Furniture,Consumer,Phone,3,174,0.28,0.72,375.84,270.60479999999995,105.23520000000002,0.2800000000000001,2024-04,2024
4953,2024-10-07,West,Office Supplies,Consumer,Printer,9,855,0.01,0.5,7618.05,3809.025,3809.025,0.5,2024-10,2024
4954,2031-06-17,North,Technology,Consumer,Desk,4,282,0.22,0.6,879.84,527.904,351.93600000000004,0.4,2031-06,2031
4955,2036-01-10,East,Technology,Home Office,Phone,9,816,0.01,0.49,7270.5599999999995,3562.5743999999995,3707.9856,0.51,2036-01,2036
4956,2036-04-15,North,Technology,Consumer,Laptop,8,558,0.25,0.53,3348.0,1774.44,1573.56,0.47,2036-04,2036
4957,2035-01-02,South,Technology,Home Office,Laptop,7,1822,0.27,0.66,9310.42,6144.8772,3165.5428,0.34,2035-01,2035
4958,2024-12-21,West,Technology,Consumer,Monitor,4,1801,0.09,0.47,6555.64,3081.1508,3474.4892000000004,0.53,2024-12,2024
4959,2035-12-17,North,Technology,Home Office,Phone,9,726,0.02,0.65,6403.32,4162.158,2241.1619999999994,0.3499999999999999,2035-12,2035
4960,2024-05-13,South,Office Supplies,Home Office,Printer,4,508,0.14,0.72,1747.52,1258.2143999999998,489.30560000000014,0.2800000000000001,2024-05,2024
4961,2035-12-13,West,Office Supplies,Consumer,Printer,1,306,0.09,0.74,278.46000000000004,206.06040000000002,72.39960000000002,0.26000000000000006,2035-12,2035
4962,2027-08-01,South,Furniture,Corporate,Laptop,6,1368,0.13,0.51,7140.96,3641.8896,3499.0704,0.49,2027-08,2027
4963,2031-05-26,North,Technology,Corporate,Laptop,4,1456,0.2,0.67,4659.2,3121.664,1537.5359999999996,0.3299999999999999,2031-05,2031
4964,2023-04-25,South,Furniture,Corporate,Desk,3,772,0.06,0.73,2177.04,1589.2392,587.8008,0.27,2023-04,2023
4965,2031-02-27,East,Furniture,Corporate,Phone,5,1648,0.11,0.48,7333.6,3520.128,3813.472,0.52,2031-02,2031
4966,2036-01-22,West,Office Supplies,Corporate,Printer,3,1417,0.23,0.57,3273.27,1865.7639,1407.5061,0.43,2036-01,2036
4967,2027-10-03,South,Furniture,Consumer,Paper,9,1112,0.19,0.73,8106.4800000000005,5917.7304,2188.7496,0.27,2027-10,2027
4968,2032-11-20,North,Office Supplies,Consumer,Desk,6,847,0.1,0.51,4573.8,2332.638,2241.1620000000003,0.49000000000000005,2032-11,2032
4969,2029-03-03,West,Furniture,Consumer,Printer,3,372,0.2,0.73,892.8000000000001,651.744,241.05600000000004,0.27,2029-03,2029
4970,2029-04-13,East,Technology,Consumer,Laptop,5,478,0.23,0.61,1840.3,1122.5829999999999,717.7170000000001,0.39000000000000007,2029-04,2029
4971,2032-12-09,West,Furniture,Consumer,Phone,8,725,0.18,0.48,4756.0,2282.88,2473.12,0.52,2032-12,2032
4972,2023-05-27,East,Office Supplies,Consumer,Chair,8,763,0.07,0.58,5676.719999999999,3292.4975999999992,2384.2224,0.42000000000000004,2023-05,2023
4973,2033-11-26,West,Office Supplies,Home Office,Phone,6,1149,0.0,0.55,6894.0,3791.7000000000003,3102.2999999999997,0.44999999999999996,2033-11,2033
4974,2032-06-15,South,Office Supplies,Home Office,Storage,5,779,0.24,0.53,2960.2,1568.906,1391.2939999999999,0.47,2032-06,2032
4975,2035-05-05,South,Furniture,Consumer,Paper,5,643,0.25,0.61,2411.25,1470.8625,940.3875,0.39,2035-05,2035
4976,2029-08-07,North,Furniture,Consumer,Paper,1,832,0.21,0.6,657.28,394.368,262.912,0.39999999999999997,2029-08,2029
4977,2023-05-17,East,Office Supplies,Home Office,Paper,2,1841,0.02,0.59,3608.36,2128.9324,1479.4276,0.41,2023-05,2023
4978,2032-03-14,North,Technology,Home Office,Chair,4,1977,0.18,0.48,6484.56,3112.5888,3371.9712000000004,0.52,2032-03,2032
4979,2031-03-25,South,Technology,Consumer,Monitor,6,1733,0.25,0.69,7798.5,5380.964999999999,2417.5350000000008,0.3100000000000001,2031-03,2031
4980,2032-09-22,East,Furniture,Home Office,Monitor,7,190,0.12,0.59,1170.4,690.5360000000001,479.86400000000003,0.41,2032-09,2032
4981,2023-01-19,North,Furniture,Corporate,Desk,1,575,0.06,0.7,540.5,378.34999999999997,162.15000000000003,0.30000000000000004,2023-01,2023
4982,2029-02-20,North,Office Supplies,Corporate,Chair,8,825,0.18,0.7,5412.0,3788.3999999999996,1623.6000000000004,0.30000000000000004,2029-02,2029
4983,2024-03-24,North,Furniture,Corporate,Chair,1,1311,0.25,0.55,983.25,540.7875,442.4625,0.44999999999999996,2024-03,2024
4984,2028-05-02,North,Furniture,Home Office,Desk,9,1692,0.01,0.45,15075.72,6784.074,8291.646,0.55,2028-05,2028
4985,2025-08-03,North,Office Supplies,Consumer,Phone,4,1742,0.18,0.72,5713.76,4113.9072,1599.8528000000006,0.2800000000000001,2025-08,2025
4986,2034-08-07,East,Office Supplies,Consumer,Desk,7,1318,0.19,0.68,7473.06,5081.680800000001,2391.3791999999994,0.3199999999999999,2034-08,2034
4987,2028-04-04,North,Furniture,Consumer,Storage,6,633,0.18,0.48,3114.36,1494.8928,1619.4672,0.52,2028-04,2028
4988,2031-02-25,East,Technology,Home Office,Laptop,9,797,0.2,0.66,5738.400000000001,3787.3440000000005,1951.056,0.33999999999999997,2031-02,2031
4989,2034-06-20,North,Furniture,Home Office,Monitor,2,979,0.19,0.46,1585.98,729.5508000000001,856.4291999999999,0.5399999999999999,2034-06,2034
4990,2033-12-29,South,Technology,Corporate,Laptop,7,184,0.04,0.46,1236.48,568.7808,667.6992,0.54,2033-12,2033
4991,2023-08-27,South,Technology,Home Office,Monitor,5,691,0.07,0.61,3213.1499999999996,1960.0214999999998,1253.1284999999998,0.38999999999999996,2023-08,2023
4992,2023-07-24,North,Technology,Corporate,Chair,7,940,0.19,0.48,5329.8,2558.304,2771.496,0.52,2023-07,2023
