Month,Region,Category,Segment,Sales,Profit,Quantity,Orders
2033-08,South,Furniture,Corporate,8014.2,3446.1060000000007,6,1
2033-08,South,Office Supplies,Corporate,380.96999999999997,182.86559999999997,1,1
2033-08,South,Technology,Consumer,811.8000000000001,219.18600000000004,9,1
2033-08,South,Technology,Corporate,3290.8799999999997,987.2640000000001,4,1
2033-08,West,Furniture,Corporate,10152.0,2538.0,9,1
2033-08,West,Furniture,Home Office,10209.24,3707.6784,11,2
2033-08,West,Office Supplies,Consumer,1407.9,577.239,5,1
2033-08,West,Office Supplies,Home Office,12863.18,6125.738600000001,13,3
2033-08,West,Technology,Corporate,9096.25,3092.7249999999995,5,1
2033-08,West,Technology,Home Office,4968.6,2583.6720000000005,5,1
2033-09,East,Furniture,Corporate,518.3,207.32,2,1
2033-09,East,Furniture,Home Office,5251.89,1642.5484000000006,9,2
2033-09,East,Office Supplies,Corporate,11197.439999999999,3359.232,8,1
2033-09,East,Office Supplies,Home Office,5754.08,1748.012,7,3
2033-09,East,Technology,Corporate,2383.36,738.8416000000002,4,1
2033-09,East,Technology,Home Office,1048.8,272.688,6,1
2033-09,North,Furniture,Consumer,13254.039999999999,3971.6668000000004,13,3
2033-09,North,Furniture,Corporate,3870.9900000000002,1316.1365999999998,3,1
2033-09,North,Office Supplies,Consumer,8146.8,3828.996,8,1
2033-09,North,Office Supplies,Corporate,7117.04,2633.3048,7,1
2033-09,North,Office Supplies,Home Office,11329.65,2945.7090000000007,9,1
2033-09,North,Technology,Consumer,968.25,348.56999999999994,1,1
2033-09,North,Technology,Corporate,8119.34,2862.9316000000003,8,3
2033-09,South,Furniture,Corporate,8065.0,4274.450000000001,5,1
2033-09,South,Furniture,Home Office,1917.48,786.1668,2,1
2033-09,South,Office Supplies,Corporate,3815.7000000000003,1526.2800000000002,3,1
2033-09,South,Technology,Consumer,21013.600000000002,9247.8752,15,3
2033-09,South,Technology,Corporate,10331.27,5096.7121,15,3
2033-09,South,Technology,Home Office,4200.0,1722.0,7,1
2033-09,West,Furniture,Corporate,3659.25,1207.5524999999998,5,1
2033-09,West,Furniture,Home Office,152.25,41.1075,1,1
2033-09,West,Office Supplies,Consumer,4242.78,2333.5289999999995,6,1
2033-09,West,Office Supplies,Corporate,900.7199999999999,423.3383999999999,3,1
2033-10,East,Furniture,Consumer,1604.32,737.9871999999999,4,1
2033-10,East,Office Supplies,Consumer,2237.2200000000003,738.2826,2,1
2033-10,East,Technology,Consumer,13536.399999999998,5639.263999999999,13,2
2033-10,East,Technology,Corporate,7332.219999999999,3226.1767999999993,7,1
2033-10,East,Technology,Home Office,2382.38,1048.2472,7,1
2033-10,North,Office Supplies,Corporate,1038.8799999999999,519.4399999999999,4,1
2033-10,South,Furniture,Corporate,1324.4,595.98,5,1
2033-10,South,Office Supplies,Consumer,7472.32,2988.928,8,1
2033-10,South,Office Supplies,Home Office,4561.44,1277.2032,4,1
2033-10,South,Technology,Consumer,8530.130000000001,2918.2405000000003,10,3
2033-10,South,Technology,Corporate,6443.0,3285.93,4,1
2033-10,South,Technology,Home Office,1678.56,537.1391999999998,4,1
2033-10,West,Furniture,Consumer,5524.369999999999,1754.2931000000003,6,2
2033-10,West,Furniture,Corporate,3847.95,1500.7005,3,1
2033-10,West,Furniture,Home Office,1010.74,333.54419999999993,1,1
2033-10,West,Office Supplies,Consumer,4910.64,1718.7240000000002,4,1
2033-10,West,Office Supplies,Home Office,4749.12,2184.5951999999997,6,2
2033-10,West,Technology,Home Office,3045.6,1157.328,3,1
2033-11,East,Furniture,Home Office,1813.55,924.9105,1,1
2033-11,East,Office Supplies,Consumer,3302.8,963.5400000000001,3,2
2033-11,East,Technology,Consumer,1003.1999999999999,341.08799999999997,1,1
2033-11,East,Technology,Corporate,5340.33,1796.6484,13,3
2033-11,North,Furniture,Consumer,2951.52,1180.608,8,1
2033-11,North,Furniture,Corporate,9390.16,3612.424,17,2
2033-11,North,Office Supplies,Consumer,3335.28,1234.0536000000002,4,1
2033-11,North,Office Supplies,Corporate,1285.9199999999998,462.9311999999999,2,1
2033-11,North,Office Supplies,Home Office,7385.28,3323.3759999999997,7,1
2033-11,North,Technology,Consumer,519.65,223.4495,1,1
2033-11,South,Furniture,Corporate,689.32,227.4756,1,1
2033-11,South,Office Supplies,Consumer,18786.559999999998,8012.023999999999,19,3
2033-11,South,Office Supplies,Home Office,2105.88,589.6464000000001,3,1
2033-11,South,Technology,Consumer,8978.56,2583.9808000000007,10,2
2033-11,South,Technology,Corporate,10898.88,5526.4416,10,2
2033-11,South,Technology,Home Office,11813.92,3662.315200000001,8,1
2033-11,West,Furniture,Corporate,14065.219999999998,4797.3876,12,3
2033-11,West,Office Supplies,Consumer,8815.32,2977.2432,11,2
2033-11,West,Office Supplies,Corporate,8180.62,4417.534799999999,7,1
2033-11,West,Office Supplies,Home Office,6894.0,3102.2999999999997,6,1
2033-11,West,Technology,Consumer,9960.880000000001,2689.4376,8,1
2033-11,West,Technology,Corporate,1815.84,980.5536,2,1
2033-11,West,Technology,Home Office,11230.73,3369.219,7,1
2033-12,East,Furniture,Consumer,4578.48,2103.9479999999994,9,2
2033-12,East,Furniture,Corporate,5914.94,2816.4694,12,3
2033-12,East,Office Supplies,Corporate,7509.700000000001,3404.286,17,2
2033-12,East,Technology,Consumer,464.52000000000004,130.06560000000002,1,1
2033-12,East,Technology,Corporate,3003.8399999999997,1441.8431999999998,7,1
2033-12,North,Office Supplies,Consumer,10363.99,4456.515700000001,7,1
2033-12,North,Technology,Consumer,7951.5,4134.780000000001,6,1
2033-12,North,Technology,Corporate,10163.34,3862.0692,9,1
2033-12,North,Technology,Home Office,4547.72,1647.9540000000002,4,2
2033-12,South,Furniture,Consumer,6182.7,1978.464,5,1
2033-12,South,Furniture,Corporate,2690.01,1398.8052000000002,9,1
2033-12,South,Furniture,Home Office,23990.940000000002,11900.7987,19,3
2033-12,South,Office Supplies,Consumer,11640.96,5005.6128,9,1
2033-12,South,Office Supplies,Corporate,6784.919999999999,2374.7219999999998,9,1
2033-12,South,Office Supplies,Home Office,11732.100000000002,4360.0740000000005,9,2
2033-12,South,Technology,Consumer,14791.91,7049.3822,16,2
2033-12,South,Technology,Corporate,11300.82,4667.5764,15,3
2033-12,South,Technology,Home Office,15885.56,5981.6676,23,3
2033-12,West,Furniture,Consumer,2907.4199999999996,901.3002000000001,3,1
2033-12,West,Furniture,Corporate,5257.9800000000005,2103.1920000000005,9,1
2033-12,West,Furniture,Home Office,7403.5,1850.875,5,1
2033-12,West,Office Supplies,Corporate,3900.6,1833.2819999999997,2,1
2033-12,West,Technology,Home Office,7957.95,2387.385,5,1
2034-01,East,Furniture,Consumer,2932.16,1495.4016,4,1
2034-01,East,Furniture,Corporate,11513.25,5296.094999999999,9,1
2034-01,East,Office Supplies,Consumer,13504.0,5751.023999999999,15,2
2034-01,East,Office Supplies,Corporate,696.15,334.152,3,1
2034-01,East,Office Supplies,Home Office,5943.629999999999,1842.5253000000002,7,1
2034-01,East,Technology,Consumer,9951.48,5075.4704,9,2
2034-01,North,Furniture,Corporate,4988.16,1845.6192,8,1
2034-01,North,Office Supplies,Corporate,1291.2,593.952,1,1
2034-01,North,Office Supplies,Home Office,12126.76,3712.1688000000004,9,3
2034-01,North,Technology,Corporate,14417.199999999999,5046.019999999999,8,1
2034-01,South,Furniture,Consumer,14602.080000000002,4587.8816,15,2
2034-01,South,Office Supplies,Consumer,653.33,235.1988,1,1
2034-01,South,Office Supplies,Corporate,27424.56,12855.517800000001,21,3
2034-01,South,Technology,Consumer,3481.68,1636.3895999999997,6,1
2034-01,West,Office Supplies,Consumer,12829.93,5480.4866999999995,13,3
2034-01,West,Office Supplies,Corporate,6796.16,3398.08,8,1
2034-01,West,Technology,Home Office,422.64,126.79200000000003,1,1
2034-02,East,Furniture,Home Office,1741.74,557.3568,7,1
2034-02,East,Office Supplies,Consumer,12233.68,6334.410400000001,12,2
2034-02,East,Office Supplies,Home Office,6925.2,2146.812,8,1
2034-02,North,Office Supplies,Corporate,6847.24,2599.0096,8,2
2034-02,North,Technology,Corporate,1555.5,824.4150000000001,1,1
2034-02,North,Technology,Home Office,1489.02,625.3884,2,1
2034-02,South,Furniture,Consumer,7016.92,2809.3548,14,2
2034-02,South,Furniture,Home Office,5270.49,2093.4233999999997,21,3
2034-02,South,Office Supplies,Consumer,1551.42,620.5680000000001,3,1
2034-02,South,Office Supplies,Home Office,2127.87,829.8693000000001,3,1
2034-02,South,Technology,Home Office,9191.8,3539.9652000000006,14,3
2034-02,West,Furniture,Home Office,380.88,205.6752,2,1
2034-02,West,Office Supplies,Consumer,4252.0,1743.3200000000002,5,1
2034-02,West,Office Supplies,Corporate,9352.16,3768.5840000000003,15,2
2034-02,West,Technology,Corporate,12488.699999999999,6369.236999999999,7,1
2034-02,West,Technology,Home Office,3206.82,1667.5464000000002,2,1
2034-03,East,Furniture,Consumer,3125.82,1101.2184000000002,7,2
2034-03,East,Furniture,Corporate,2599.4700000000003,802.7730000000003,8,2
2034-03,East,Office Supplies,Consumer,896.8000000000001,457.36800000000005,1,1
2034-03,East,Office Supplies,Corporate,11580.5,4587.549999999999,16,3
2034-03,East,Technology,Home Office,10623.529999999999,5026.687899999999,11,3
2034-03,North,Office Supplies,Consumer,5222.52,2036.7828000000004,6,1
2034-03,North,Technology,Corporate,3620.7000000000003,1520.6940000000004,3,1
2034-03,South,Furniture,Consumer,462.09,240.2868,1,1
2034-03,South,Technology,Consumer,9695.279999999999,2981.2056,13,2
2034-03,South,Technology,Corporate,16813.98,7734.4308,9,1
2034-03,West,Furniture,Consumer,1848.77,850.4341999999999,7,1
2034-03,West,Furniture,Home Office,629.01,339.6654,1,1
2034-03,West,Office Supplies,Corporate,694.2,305.448,5,1
2034-03,West,Technology,Corporate,7938.45,2450.7288,11,2
2034-03,West,Technology,Home Office,4384.25,1315.275,5,1
2034-04,East,Furniture,Corporate,8025.04,2836.824,8,2
2034-04,East,Office Supplies,Consumer,1921.92,768.768,8,1
2034-04,East,Office Supplies,Corporate,15751.51,6429.1741,20,4
2034-04,East,Office Supplies,Home Office,7780.0,2022.8000000000002,5,1
2034-04,East,Technology,Consumer,13103.16,5444.108400000001,14,2
2034-04,East,Technology,Corporate,4287.36,2143.68,3,1
2034-04,North,Furniture,Corporate,4685.76,2389.7376,3,1
2034-04,North,Furniture,Home Office,1557.0,794.07,3,1
2034-04,North,Technology,Consumer,5158.88,2613.944,8,2
2034-04,North,Technology,Corporate,1776.6000000000001,941.5980000000001,6,1
2034-04,North,Technology,Home Office,2578.68,1340.9135999999999,4,1
2034-04,South,Furniture,Consumer,4650.18,1934.5836000000002,8,2
2034-04,South,Furniture,Corporate,3116.0,1246.4,2,1
2034-04,South,Furniture,Home Office,976.4999999999999,517.545,2,1
2034-04,South,Office Supplies,Consumer,2763.22,1247.8644,6,3
2034-04,South,Office Supplies,Corporate,11139.0,3341.7000000000007,6,1
2034-04,South,Office Supplies,Home Office,3650.13,1533.0546000000004,3,1
2034-04,South,Technology,Home Office,2416.26,797.3658,6,1
2034-04,West,Furniture,Consumer,1971.0,630.7199999999998,2,1
2034-04,West,Office Supplies,Consumer,4003.84,1361.3056000000001,8,1
2034-04,West,Office Supplies,Corporate,1101.76,396.6336,1,1
2034-04,West,Office Supplies,Home Office,14771.130000000001,5572.483200000001,13,2
2034-04,West,Technology,Consumer,15154.699999999999,6651.637,14,3
2034-04,West,Technology,Corporate,3694.24,1627.9632,6,2
2034-04,West,Technology,Home Office,275.94,126.9324,3,1
2034-05,East,Furniture,Corporate,724.16,238.97279999999995,8,1
2034-05,East,Furniture,Home Office,7570.2,3103.782,6,1
2034-05,East,Office Supplies,Consumer,9940.5,4771.44,9,1
2034-05,East,Office Supplies,Corporate,2370.05,900.7645,6,2
2034-05,East,Office Supplies,Home Office,820.0,328.0,2,1
2034-05,East,Technology,Consumer,3744.0,1713.8159999999998,11,2
2034-05,East,Technology,Corporate,2672.5299999999997,1015.5613999999998,7,1
2034-05,North,Furniture,Consumer,4248.08,1809.6007999999997,7,2
2034-05,North,Furniture,Home Office,9446.400000000001,4345.344,6,1
2034-05,North,Office Supplies,Consumer,2564.51,916.0446999999999,3,2
2034-05,North,Office Supplies,Corporate,11046.96,3180.2472000000002,15,2
2034-05,North,Office Supplies,Home Office,8127.75,3705.6875,11,3
2034-05,North,Technology,Consumer,3295.1099999999997,1647.5549999999998,7,1
2034-05,North,Technology,Corporate,12166.08,3528.163200000001,8,1
2034-05,North,Technology,Home Office,3261.96,1337.4036,3,1
2034-05,South,Office Supplies,Consumer,1421.31,753.2943,1,1
2034-05,South,Office Supplies,Corporate,4408.29,2292.3108,9,1
2034-05,South,Office Supplies,Home Office,2761.76,1353.2624,4,1
2034-05,South,Technology,Home Office,4055.11,1839.2494000000002,5,2
2034-05,West,Furniture,Home Office,8269.44,2315.4432000000006,8,1
2034-05,West,Office Supplies,Corporate,3008.32,1022.8288,8,1
2034-05,West,Office Supplies,Home Office,1579.92,394.98,1,1
2034-05,West,Technology,Corporate,1626.03,764.2340999999999,1,1
2034-06,East,Furniture,Corporate,15662.309999999998,5695.626899999999,16,2
2034-06,East,Office Supplies,Corporate,6772.22,3356.5798,11,2
2034-06,East,Technology,Consumer,3815.7299999999996,1356.8574999999998,8,2
2034-06,East,Technology,Corporate,21408.4,9776.216,17,3
2034-06,East,Technology,Home Office,3574.48,1708.3048,3,2
2034-06,North,Furniture,Home Office,1585.98,856.4291999999999,2,1
2034-06,North,Technology,Consumer,4450.68,1379.7108000000003,6,1
2034-06,North,Technology,Home Office,1579.2,410.5920000000001,6,1
2034-06,South,Furniture,Consumer,889.0799999999999,284.50559999999996,4,1
2034-06,South,Furniture,Corporate,5336.1,2241.1620000000003,6,1
2034-06,South,Furniture,Home Office,5433.75,1935.333,10,2
2034-06,South,Office Supplies,Consumer,702.1,273.819,1,1
2034-06,South,Office Supplies,Corporate,12952.17,4144.6943999999985,9,1
2034-06,South,Office Supplies,Home Office,2142.0,1049.58,8,1
2034-06,South,Technology,Consumer,6925.1,3808.8050000000003,5,1
2034-06,South,Technology,Home Office,1684.74,640.2012,3,1
2034-06,West,Furniture,Home Office,12611.699999999999,5813.191799999999,9,2
2034-06,West,Office Supplies,Corporate,5105.04,2093.0664,8,1
2034-06,West,Office Supplies,Home Office,8700.9,4402.1874,11,2
2034-06,West,Technology,Corporate,1767.1999999999998,971.9599999999999,2,1
2034-06,West,Technology,Home Office,2426.94,849.4289999999999,9,1
2034-07,East,Furniture,Corporate,16472.32,5356.5472,17,2
2034-07,East,Furniture,Home Office,3376.3999999999996,1368.9056,6,2
2034-07,East,Office Supplies,Consumer,4284.01,1406.0734,7,2
2034-07,East,Technology,Consumer,2718.9,842.8590000000002,9,1
2034-07,East,Technology,Corporate,1434.51,717.255,1,1
2034-07,East,Technology,Home Office,371.42,141.1396,1,1
2034-07,North,Furniture,Consumer,750.3199999999999,337.64399999999995,4,1
2034-07,North,Furniture,Corporate,2500.88,1250.44,2,1
2034-07,North,Office Supplies,Consumer,3236.76,1553.6448,9,1
2034-07,North,Office Supplies,Corporate,1564.64,688.4416,7,1
2034-07,North,Office Supplies,Home Office,12138.32,5492.9432,14,3
2034-07,North,Technology,Consumer,9251.55,3515.589,7,1
2034-07,North,Technology,Corporate,4556.4,1750.3392,6,3
2034-07,South,Furniture,Consumer,2966.91,1297.1742,7,2
2034-07,South,Furniture,Corporate,5238.2699999999995,2514.3695999999995,9,1
2034-07,South,Furniture,Home Office,4663.6,2285.164,4,1
2034-07,South,Office Supplies,Consumer,8371.44,4269.4344,8,1
2034-07,South,Office Supplies,Corporate,15172.920000000002,4547.793600000001,12,2
2034-07,South,Office Supplies,Home Office,2800.3,980.105,5,1
2034-07,South,Technology,Consumer,5610.24,2412.4032,4,1
2034-07,South,Technology,Corporate,2047.6399999999999,573.3392000000001,4,1
2034-07,West,Furniture,Consumer,4569.12,1736.2656000000002,4,1
2034-07,West,Technology,Consumer,6552.0,1965.6000000000004,6,1
2034-07,West,Technology,Corporate,1594.8,701.7119999999999,4,1
2034-07,West,Technology,Home Office,232.20000000000002,102.168,1,1
2034-08,East,Furniture,Consumer,10377.96,3040.4412000000007,13,2
2034-08,East,Office Supplies,Consumer,7473.06,2391.3791999999994,7,1
2034-08,East,Office Supplies,Home Office,11871.64,4932.737999999999,9,3
2034-08,East,Technology,Consumer,5999.1,3088.161,9,2
2034-08,North,Furniture,Consumer,4589.4,1369.8944999999999,6,2
2034-08,North,Furniture,Corporate,2334.64,1073.9343999999999,7,1
2034-08,North,Furniture,Home Office,8789.939999999999,3076.4789999999994,9,1
2034-08,North,Office Supplies,Consumer,6867.08,2569.1587999999997,10,2
2034-08,North,Office Supplies,Corporate,2721.18,1006.8365999999999,2,1
2034-08,South,Furniture,Consumer,4953.8,2625.514,4,1
2034-08,South,Furniture,Corporate,3585.6,1972.08,8,1
2034-08,South,Furniture,Home Office,924.71,295.9072,1,1
2034-08,South,Office Supplies,Home Office,1295.91,518.364,3,1
2034-08,South,Technology,Corporate,6781.02,2034.306,5,2
2034-08,West,Furniture,Consumer,5894.400000000001,3241.92,6,1
2034-08,West,Furniture,Corporate,4919.9,2400.0394,10,2
2034-08,West,Furniture,Home Office,2723.3999999999996,1234.2006,10,3
2034-08,West,Office Supplies,Corporate,1414.32,608.1576,3,1
2034-08,West,Technology,Consumer,7608.33,3043.3320000000003,9,1
2034-08,West,Technology,Home Office,6610.86,2828.4353999999994,15,2
2034-09,East,Furniture,Consumer,5619.920000000001,2527.7152000000006,5,2
2034-09,East,Furniture,Home Office,346.5,135.135,2,1
2034-09,East,Office Supplies,Corporate,2504.8799999999997,651.2687999999998,8,1
2034-09,East,Office Supplies,Home Office,4646.24,2044.3455999999996,4,1
2034-09,East,Technology,Consumer,22414.67,7898.4151,24,3
2034-09,East,Technology,Corporate,4233.24,1566.2988,4,1
2034-09,East,Technology,Home Office,17502.33,7898.696699999999,11,2
2034-09,North,Furniture,Consumer,6242.74,2434.6686,7,1
2034-09,North,Furniture,Home Office,13960.24,6421.710399999999,8,1
2034-09,North,Office Supplies,Consumer,10364.98,4119.2537999999995,13,2
2034-09,North,Office Supplies,Corporate,2333.73,849.7859999999998,8,2
2034-09,North,Office Supplies,Home Office,824.9200000000001,395.96160000000003,1,1
2034-09,North,Technology,Corporate,3362.4,1378.584,8,1
2034-09,South,Furniture,Consumer,1995.0,518.7,5,1
2034-09,South,Furniture,Corporate,648.76,324.38,2,1
2034-09,South,Office Supplies,Consumer,472.29,250.3137,3,1
2034-09,South,Office Supplies,Corporate,17846.79,8935.161,17,2
2034-09,South,Office Supplies,Home Office,7927.679999999999,2999.418599999999,8,2
2034-09,South,Technology,Corporate,1101.8,374.61199999999997,1,1
2034-09,West,Office Supplies,Consumer,18627.14,5955.345200000002,18,3
2034-09,West,Office Supplies,Corporate,7173.76,3084.7168000000006,8,1
2034-09,West,Office Supplies,Home Office,3445.1,895.7260000000001,5,1
2034-09,West,Technology,Consumer,4562.88,2281.44,8,1
2034-09,West,Technology,Home Office,3560.6,996.9679999999998,2,1
2034-10,East,Furniture,Consumer,4277.7,1882.1879999999996,3,1
2034-10,East,Office Supplies,Corporate,3414.2,1672.9579999999999,2,1
2034-10,East,Office Supplies,Home Office,6591.8,2109.3759999999993,5,1
2034-10,East,Technology,Corporate,5176.780000000001,2251.6728000000003,9,2
2034-10,North,Furniture,Consumer,2662.88,1065.152,4,1
2034-10,North,Furniture,Home Office,2446.29,1223.145,3,1
2034-10,North,Office Supplies,Consumer,576.72,236.45520000000005,6,1
2034-10,North,Office Supplies,Corporate,17333.29,7660.2388,24,3
2034-10,North,Office Supplies,Home Office,16951.14,6949.9674,18,2
2034-10,North,Technology,Home Office,8194.5,3769.4699999999993,6,1
2034-10,South,Furniture,Home Office,3417.12,1093.4784,7,1
2034-10,South,Office Supplies,Corporate,163.62,85.0824,1,1
2034-10,South,Technology,Consumer,636.32,318.16,4,1
2034-10,South,Technology,Corporate,1663.4499999999998,598.8419999999999,1,1
2034-10,West,Furniture,Corporate,8143.35,3745.0595,9,2
2034-10,West,Furniture,Home Office,6501.3,2730.5460000000003,5,1
2034-10,West,Office Supplies,Consumer,11868.16,5934.08,8,1
2034-10,West,Office Supplies,Corporate,2149.7400000000002,859.8960000000002,2,1
2034-10,West,Office Supplies,Home Office,2487.6,796.0319999999999,2,1
2034-11,East,Furniture,Home Office,6128.32,2206.1951999999997,4,1
2034-11,East,Office Supplies,Consumer,2505.7,1003.652,4,2
2034-11,East,Office Supplies,Corporate,4172.9800000000005,2128.2198000000003,7,1
2034-11,East,Office Supplies,Home Office,2882.88,1268.4671999999998,7,1
2034-11,East,Technology,Consumer,1119.3000000000002,391.755,7,1
2034-11,East,Technology,Corporate,14111.18,6135.5502,10,2
2034-11,North,Furniture,Home Office,2861.0099999999998,1001.3534999999999,3,1
2034-11,North,Office Supplies,Home Office,11659.76,5946.4776,7,1
2034-11,North,Technology,Corporate,3220.8,966.2400000000002,4,1
2034-11,North,Technology,Home Office,9871.2,4047.192000000001,6,1
2034-11,South,Furniture,Corporate,3943.68,1892.9663999999998,4,1
2034-11,South,Office Supplies,Consumer,3520.8,1033.0308000000002,10,2
2034-11,South,Technology,Corporate,11606.699999999999,5418.483,14,2
2034-11,West,Furniture,Home Office,8372.07,2762.7830999999996,7,1
2034-11,West,Technology,Consumer,7652.4,3367.0559999999996,5,1
2034-11,West,Technology,Corporate,3468.96,1699.7904,3,1
2034-11,West,Technology,Home Office,4902.400000000001,1519.7440000000006,4,1
2034-12,East,Furniture,Consumer,3785.1,1514.04,5,1
2034-12,East,Office Supplies,Corporate,12327.86,4684.586799999999,13,2
2034-12,North,Furniture,Corporate,2841.72,1014.9155999999999,9,2
2034-12,North,Office Supplies,Corporate,11169.06,4106.641,13,3
2034-12,North,Technology,Corporate,1277.82,562.2407999999999,6,1
2034-12,South,Furniture,Consumer,2508.42,727.4418000000001,6,1
2034-12,South,Furniture,Home Office,857.5,471.625,7,1
2034-12,South,Office Supplies,Home Office,1260.3600000000001,516.7476000000001,1,1
2034-12,South,Technology,Corporate,4392.36,1449.4787999999999,4,1
2034-12,South,Technology,Home Office,3564.8100000000004,1604.1645,3,1
2034-12,West,Furniture,Consumer,5208.9,1354.3139999999999,5,1
2034-12,West,Office Supplies,Consumer,2998.7999999999997,1319.4719999999998,7,1
2034-12,West,Office Supplies,Corporate,1403.22,505.15919999999994,1,1
2035-01,East,Furniture,Corporate,6206.400000000001,2544.6240000000003,8,1
2035-01,East,Furniture,Home Office,6179.88,2224.7568,6,1
2035-01,East,Office Supplies,Corporate,5564.16,2726.4384,9,1
2035-01,East,Office Supplies,Home Office,2437.5,1048.1250000000002,2,1
2035-01,East,Technology,Home Office,789.75,236.92500000000007,3,1
2035-01,North,Office Supplies,Corporate,11080.3,4036.401999999999,14,2
2035-01,North,Technology,Consumer,384.56,138.4416,1,1
2035-01,South,Furniture,Corporate,3681.4500000000003,993.9915000000001,9,1
2035-01,South,Furniture,Home Office,1035.76,497.1648,1,1
2035-01,South,Office Supplies,Home Office,6097.52,2058.5917999999997,11,3
2035-01,South,Technology,Consumer,2533.59,1169.3357999999998,4,2
2035-01,South,Technology,Home Office,9310.42,3165.5428,7,1
2035-01,West,Furniture,Corporate,10092.0,4642.32,8,1
2035-01,West,Furniture,Home Office,14287.68,4286.304,9,1
2035-01,West,Office Supplies,Consumer,2973.24,1110.4992,3,2
2035-01,West,Office Supplies,Corporate,9608.49,4136.8806,9,2
2035-01,West,Office Supplies,Home Office,8384.44,2578.0504,8,3
2035-01,West,Technology,Corporate,6284.88,1822.6152000000002,4,1
2035-01,West,Technology,Home Office,3510.24,1720.0176,8,1
2035-02,East,Furniture,Consumer,11160.619999999999,4824.272799999999,13,2
2035-02,East,Furniture,Corporate,457.95,228.975,5,1
2035-02,East,Furniture,Home Office,1000.23,260.0598,1,1
2035-02,East,Office Supplies,Consumer,529.76,211.904,2,1
2035-02,East,Office Supplies,Corporate,1276.26,497.7414,2,1
2035-02,East,Office Supplies,Home Office,5094.599999999999,1783.1099999999997,6,1
2035-02,East,Technology,Corporate,2780.8,1390.4,4,1
2035-02,East,Technology,Home Office,4469.76,1162.1376,9,1
2035-02,North,Furniture,Corporate,3096.7999999999997,1269.6879999999999,8,1
2035-02,North,Office Supplies,Home Office,3076.5,1322.8950000000002,7,1
2035-02,North,Technology,Consumer,660.3,283.92900000000003,5,1
2035-02,North,Technology,Corporate,3745.28,1647.9231999999997,7,1
2035-02,North,Technology,Home Office,10517.76,3576.0383999999995,8,1
2035-02,South,Furniture,Corporate,10841.039999999999,5637.3408,9,1
2035-02,South,Office Supplies,Home Office,2788.7999999999997,725.0879999999997,2,1
2035-02,South,Technology,Consumer,6131.62,2694.1733999999997,7,2
2035-02,West,Furniture,Home Office,9505.95,4216.254,13,2
2035-02,West,Office Supplies,Home Office,1496.8799999999999,628.6896,3,1
2035-02,West,Technology,Corporate,1398.7199999999998,573.4752,4,1
2035-02,West,Technology,Home Office,8608.88,2996.244,12,3
2035-03,East,Furniture,Consumer,4772.22,1578.9930000000002,5,2
2035-03,East,Furniture,Corporate,8526.439999999999,3518.3228,13,2
2035-03,East,Office Supplies,Consumer,4550.7,1365.21,5,1
2035-03,East,Office Supplies,Corporate,4279.68,1620.7487999999996,10,2
2035-03,East,Technology,Consumer,2464.92,665.5284000000001,2,1
2035-03,East,Technology,Corporate,4913.8,1719.83,4,1
2035-03,East,Technology,Home Office,10143.9,2840.2920000000004,9,1
2035-03,North,Furniture,Consumer,4413.2,2030.0719999999997,8,1
2035-03,North,Furniture,Corporate,1846.8799999999999,627.9391999999998,4,1
2035-03,North,Office Supplies,Corporate,3636.12,1550.7491999999997,5,2
2035-03,North,Technology,Corporate,11209.32,5940.9396,6,1
2035-03,North,Technology,Home Office,11139.099999999999,5031.8604,7,2
2035-03,South,Furniture,Corporate,14318.8,6967.8099999999995,11,2
2035-03,South,Office Supplies,Corporate,710.22,326.7012,6,1
2035-03,South,Office Supplies,Home Office,17456.28,8233.3992,15,2
2035-03,South,Technology,Corporate,1899.24,968.6124,7,1
2035-03,South,Technology,Home Office,1965.1200000000001,530.5824,8,1
2035-03,West,Furniture,Home Office,7647.12,2829.4344,6,1
2035-03,West,Technology,Corporate,8743.21,3847.0123999999987,7,1
2035-03,West,Technology,Home Office,6322.32,2395.9175999999998,6,2
2035-04,East,Furniture,Home Office,346.84000000000003,97.11520000000002,1,1
2035-04,East,Office Supplies,Consumer,12958.4,4017.104000000001,8,1
2035-04,East,Office Supplies,Corporate,360.64000000000004,176.7136,1,1
2035-04,East,Office Supplies,Home Office,7094.18,3236.9107999999997,14,3
2035-04,East,Technology,Consumer,19622.14,7545.9998,18,4
2035-04,East,Technology,Corporate,7763.200000000001,4192.128000000001,8,1
2035-04,North,Furniture,Consumer,921.4,479.128,1,1
2035-04,North,Furniture,Corporate,2134.16,1173.788,4,1
2035-04,North,Furniture,Home Office,369.0,162.35999999999999,1,1
2035-04,North,Office Supplies,Consumer,15923.039999999999,6116.419199999999,19,3
2035-04,North,Office Supplies,Corporate,2847.0,1395.03,6,1
2035-04,North,Technology,Consumer,18738.6,7221.205199999999,15,2
2035-04,North,Technology,Corporate,10826.88,3203.5392,8,2
2035-04,South,Furniture,Consumer,353.32,109.5292,4,1
2035-04,South,Furniture,Corporate,1400.03,573.6906999999999,8,2
2035-04,South,Furniture,Home Office,6388.870000000001,2561.8940000000002,9,2
2035-04,South,Office Supplies,Home Office,6482.24,3046.6528,4,1
2035-04,South,Technology,Consumer,16588.82,7924.0164,18,3
2035-04,West,Furniture,Consumer,3361.74,974.9045999999998,3,1
2035-04,West,Furniture,Corporate,10285.29,4573.3794,17,4
