Order_ID,Customer_ID,Product_Category,Region,Quantity,Unit_Price,Discount,Order_Date,Gross_Sales,Discount_Amount,Net_Sales,Month,Year
850,1056,Clothing,East,5,1362.0,10.0,2026-04-29,6810.0,681.0,6129.0,4,2026
851,1144,Groceries,East,3,1043.0,0.0,2026-04-30,3129.0,0.0,3129.0,4,2026
852,1111,Beauty,East,9,2302.0,5.0,2026-05-01,20718.0,1035.9,19682.1,5,2026
853,1046,Electronics,West,1,3427.0,0.0,2026-05-02,3427.0,0.0,3427.0,5,2026
854,1150,Groceries,West,6,4374.0,0.0,2026-05-03,26244.0,0.0,26244.0,5,2026
855,1084,Groceries,North,6,2359.0,5.0,2026-05-04,14154.0,707.7,13446.3,5,2026
856,1141,Furniture,South,5,1928.0,0.0,2026-05-05,9640.0,0.0,9640.0,5,2026
857,1065,Clothing,East,5,1357.0,5.0,2026-05-06,6785.0,339.25,6445.75,5,2026
858,1074,Groceries,North,5,564.0,0.0,2026-05-07,2820.0,0.0,2820.0,5,2026
859,1178,Groceries,North,6,3394.0,15.0,2026-05-08,20364.0,3054.6,17309.4,5,2026
860,1102,Beauty,North,8,1330.0,10.0,2026-05-09,10640.0,1064.0,9576.0,5,2026
861,1165,Beauty,West,2,2754.0,0.0,2026-05-10,5508.0,0.0,5508.0,5,2026
862,1191,Electronics,East,6,984.0,0.0,2026-05-11,5904.0,0.0,5904.0,5,2026
863,1037,Furniture,East,1,3905.0,15.0,2026-05-12,3905.0,585.75,3319.25,5,2026
864,1049,Electronics,South,4,3956.0,0.0,2026-05-13,15824.0,0.0,15824.0,5,2026
865,1097,Beauty,East,3,3235.0,0.0,2026-05-14,9705.0,0.0,9705.0,5,2026
866,1081,Clothing,East,9,1024.0,10.0,2026-05-15,9216.0,921.6,8294.4,5,2026
867,1029,Beauty,North,3,4689.0,0.0,2026-05-16,14067.0,0.0,14067.0,5,2026
868,1078,Furniture,South,6,1646.0,5.0,2026-05-17,9876.0,493.8,9382.2,5,2026
869,1090,Beauty,East,1,1194.0,15.0,2026-05-18,1194.0,179.1,1014.9,5,2026
870,1178,Furniture,West,6,2511.0,0.0,2026-05-19,15066.0,0.0,15066.0,5,2026
871,1190,Furniture,East,4,2717.0,15.0,2026-05-20,10868.0,1630.2,9237.8,5,2026
872,1051,Furniture,North,8,862.0,5.0,2026-05-21,6896.0,344.8,6551.2,5,2026
873,1165,Furniture,West,9,2423.0,10.0,2026-05-22,21807.0,2180.7,19626.3,5,2026
874,1078,Furniture,North,4,4245.0,10.0,2026-05-23,16980.0,1698.0,15282.0,5,2026
875,1029,Clothing,East,6,2875.0,5.0,2026-05-24,17250.0,862.5,16387.5,5,2026
876,1105,Electronics,West,1,4759.0,15.0,2026-05-25,4759.0,713.85,4045.15,5,2026
877,1050,Groceries,South,4,4978.0,0.0,2026-05-26,19912.0,0.0,19912.0,5,2026
878,1080,Electronics,South,7,3255.0,5.0,2026-05-27,22785.0,1139.25,21645.75,5,2026
879,1132,Furniture,West,1,4070.0,0.0,2026-05-28,4070.0,0.0,4070.0,5,2026
880,1028,Clothing,West,8,2140.0,15.0,2026-05-29,17120.0,2568.0,14552.0,5,2026
881,1131,Beauty,North,6,683.0,10.0,2026-05-30,4098.0,409.8,3688.2,5,2026
882,1137,Clothing,West,5,4431.0,5.0,2026-05-31,22155.0,1107.75,21047.25,5,2026
883,1183,Furniture,North,9,2203.0,10.0,2026-06-01,19827.0,1982.7,17844.3,6,2026
884,1144,Clothing,East,2,2042.0,15.0,2026-06-02,4084.0,612.6,3471.4,6,2026
885,1073,Clothing,North,5,4555.0,10.0,2026-06-03,22775.0,2277.5,20497.5,6,2026
886,1016,Furniture,West,6,209.0,5.0,2026-06-04,1254.0,62.7,1191.3,6,2026
887,1083,Clothing,West,7,291.0,15.0,2026-06-05,2037.0,305.55,1731.45,6,2026
888,1068,Groceries,East,5,1003.0,0.0,2026-06-06,5015.0,0.0,5015.0,6,2026
889,1033,Groceries,West,9,961.0,5.0,2026-06-07,8649.0,432.45,8216.55,6,2026
890,1005,Clothing,West,1,1183.0,0.0,2026-06-08,1183.0,0.0,1183.0,6,2026
891,1052,Beauty,South,7,749.0,5.0,2026-06-09,5243.0,262.15,4980.85,6,2026
892,1193,Furniture,South,7,4234.0,15.0,2026-06-10,29638.0,4445.7,25192.3,6,2026
893,1125,Groceries,East,4,3711.0,5.0,2026-06-11,14844.0,742.2,14101.8,6,2026
894,1042,Beauty,North,9,736.0,0.0,2026-06-12,6624.0,0.0,6624.0,6,2026
895,1114,Clothing,South,5,1136.0,0.0,2026-06-13,5680.0,0.0,5680.0,6,2026
896,1110,Beauty,North,4,4231.0,0.0,2026-06-14,16924.0,0.0,16924.0,6,2026
897,1150,Electronics,West,7,2248.0,10.0,2026-06-15,15736.0,1573.6,14162.4,6,2026
898,1182,Groceries,South,4,3965.0,15.0,2026-06-16,15860.0,2379.0,13481.0,6,2026
899,1079,Clothing,East,3,3257.0,15.0,2026-06-17,9771.0,1465.65,8305.35,6,2026
900,1094,Furniture,East,9,3687.0,10.0,2026-06-18,33183.0,3318.3,29864.7,6,2026
901,1117,Clothing,East,8,3394.0,0.0,2026-06-19,27152.0,0.0,27152.0,6,2026
902,1143,Furniture,South,1,4361.0,0.0,2026-06-20,4361.0,0.0,4361.0,6,2026
903,1007,Clothing,North,7,2530.0,5.0,2026-06-21,17710.0,885.5,16824.5,6,2026
904,1131,Beauty,West,9,1979.0,0.0,2026-06-22,17811.0,0.0,17811.0,6,2026
905,1103,Beauty,North,8,4066.0,0.0,2026-06-23,32528.0,0.0,32528.0,6,2026
906,1131,Beauty,North,8,3813.0,0.0,2026-06-24,30504.0,0.0,30504.0,6,2026
907,1183,Electronics,West,6,4226.0,5.0,2026-06-25,25356.0,1267.8,24088.2,6,2026
908,1024,Furniture,West,4,4206.0,0.0,2026-06-26,16824.0,0.0,16824.0,6,2026
909,1194,Beauty,South,8,2111.0,10.0,2026-06-27,16888.0,1688.8,15199.2,6,2026
910,1095,Electronics,South,3,3473.0,5.0,2026-06-28,10419.0,520.95,9898.05,6,2026
911,1194,Furniture,South,9,2243.0,10.0,2026-06-29,20187.0,2018.7,18168.3,6,2026
912,1154,Clothing,South,2,2600.0,5.0,2026-06-30,5200.0,260.0,4940.0,6,2026
913,1092,Electronics,South,2,4681.0,0.0,2026-07-01,9362.0,0.0,9362.0,7,2026
914,1159,Groceries,West,7,1389.0,10.0,2026-07-02,9723.0,972.3,8750.7,7,2026
915,1177,Electronics,North,4,1547.0,10.0,2026-07-03,6188.0,618.8,5569.2,7,2026
916,1060,Electronics,South,8,3299.0,10.0,2026-07-04,26392.0,2639.2,23752.8,7,2026
917,1121,Furniture,South,9,2043.0,5.0,2026-07-05,18387.0,919.35,17467.65,7,2026
918,1050,Clothing,North,7,3283.0,15.0,2026-07-06,22981.0,3447.15,19533.85,7,2026
919,1146,Groceries,South,5,3316.0,0.0,2026-07-07,16580.0,0.0,16580.0,7,2026
920,1020,Beauty,North,8,3236.0,10.0,2026-07-08,25888.0,2588.8,23299.2,7,2026
921,1004,Beauty,North,4,3418.0,15.0,2026-07-09,13672.0,2050.8,11621.2,7,2026
922,1091,Electronics,West,2,2882.0,0.0,2026-07-10,5764.0,0.0,5764.0,7,2026
923,1169,Furniture,East,6,1090.0,0.0,2026-07-11,6540.0,0.0,6540.0,7,2026
924,1060,Furniture,West,9,2253.0,10.0,2026-07-12,20277.0,2027.7,18249.3,7,2026
925,1021,Beauty,East,1,325.0,10.0,2026-07-13,325.0,32.5,292.5,7,2026
926,1148,Groceries,East,7,876.0,5.0,2026-07-14,6132.0,306.6,5825.4,7,2026
927,1069,Clothing,East,9,2937.0,15.0,2026-07-15,26433.0,3964.95,22468.05,7,2026
928,1000,Groceries,South,9,787.0,15.0,2026-07-16,7083.0,1062.45,6020.55,7,2026
929,1132,Clothing,West,3,629.0,10.0,2026-07-17,1887.0,188.7,1698.3,7,2026
930,1011,Beauty,East,5,3542.0,0.0,2026-07-18,17710.0,0.0,17710.0,7,2026
931,1089,Clothing,North,8,2253.0,10.0,2026-07-19,18024.0,1802.4,16221.6,7,2026
932,1045,Furniture,South,8,1394.0,0.0,2026-07-20,11152.0,0.0,11152.0,7,2026
933,1033,Electronics,West,4,1626.0,0.0,2026-07-21,6504.0,0.0,6504.0,7,2026
934,1176,Electronics,East,1,4874.0,10.0,2026-07-22,4874.0,487.4,4386.6,7,2026
935,1077,Beauty,North,1,2996.0,0.0,2026-07-23,2996.0,0.0,2996.0,7,2026
936,1044,Furniture,West,4,3203.0,15.0,2026-07-24,12812.0,1921.8,10890.2,7,2026
937,1154,Groceries,West,6,2540.0,0.0,2026-07-25,15240.0,0.0,15240.0,7,2026
938,1072,Furniture,South,8,4235.0,0.0,2026-07-26,33880.0,0.0,33880.0,7,2026
939,1025,Electronics,West,6,3902.0,0.0,2026-07-27,23412.0,0.0,23412.0,7,2026
940,1046,Electronics,South,9,944.0,5.0,2026-07-28,8496.0,424.8,8071.2,7,2026
941,1120,Furniture,East,9,546.0,0.0,2026-07-29,4914.0,0.0,4914.0,7,2026
942,1055,Furniture,South,2,4015.0,0.0,2026-07-30,8030.0,0.0,8030.0,7,2026
943,1093,Electronics,North,1,3209.0,0.0,2026-07-31,3209.0,0.0,3209.0,7,2026
944,1106,Groceries,South,2,1334.0,15.0,2026-08-01,2668.0,400.2,2267.8,8,2026
945,1062,Beauty,North,5,326.0,0.0,2026-08-02,1630.0,0.0,1630.0,8,2026
946,1047,Beauty,South,4,4243.0,5.0,2026-08-03,16972.0,848.6,16123.4,8,2026
947,1060,Furniture,West,4,3059.0,10.0,2026-08-04,12236.0,1223.6,11012.4,8,2026
948,1080,Beauty,East,9,1930.0,0.0,2026-08-05,17370.0,0.0,17370.0,8,2026
949,1025,Electronics,North,8,3879.0,0.0,2026-08-06,31032.0,0.0,31032.0,8,2026
950,1035,Electronics,South,6,286.0,5.0,2026-08-07,1716.0,85.8,1630.2,8,2026
951,1000,Furniture,South,1,2977.0,15.0,2026-08-08,2977.0,446.55,2530.45,8,2026
952,1007,Furniture,South,2,2635.0,0.0,2026-08-09,5270.0,0.0,5270.0,8,2026
953,1112,Furniture,West,6,2032.0,0.0,2026-08-10,12192.0,0.0,12192.0,8,2026
954,1098,Groceries,West,2,3024.0,15.0,2026-08-11,6048.0,907.2,5140.8,8,2026
955,1179,Beauty,North,5,948.0,5.0,2026-08-12,4740.0,237.0,4503.0,8,2026
956,1046,Furniture,North,5,2132.0,0.0,2026-08-13,10660.0,0.0,10660.0,8,2026
957,1126,Clothing,West,6,1352.0,15.0,2026-08-14,8112.0,1216.8,6895.2,8,2026
958,1055,Clothing,North,6,1981.0,0.0,2026-08-15,11886.0,0.0,11886.0,8,2026
959,1013,Electronics,East,6,369.0,10.0,2026-08-16,2214.0,221.4,1992.6,8,2026
960,1027,Beauty,East,2,1730.0,0.0,2026-08-17,3460.0,0.0,3460.0,8,2026
961,1077,Furniture,West,3,4505.0,10.0,2026-08-18,13515.0,1351.5,12163.5,8,2026
962,1129,Clothing,North,6,3303.0,0.0,2026-08-19,19818.0,0.0,19818.0,8,2026
963,1108,Beauty,South,8,1674.0,5.0,2026-08-20,13392.0,669.6,12722.4,8,2026
964,1153,Electronics,East,1,2992.0,0.0,2026-08-21,2992.0,0.0,2992.0,8,2026
965,1013,Groceries,West,1,1795.0,10.0,2026-08-22,1795.0,179.5,1615.5,8,2026
966,1186,Beauty,North,2,3358.0,15.0,2026-08-23,6716.0,1007.4,5708.6,8,2026
967,1055,Beauty,West,6,3362.0,5.0,2026-08-24,20172.0,1008.6,19163.4,8,2026
968,1114,Groceries,South,9,1545.0,10.0,2026-08-25,13905.0,1390.5,12514.5,8,2026
969,1006,Beauty,East,4,319.0,15.0,2026-08-26,1276.0,191.4,1084.6,8,2026
970,1002,Electronics,West,3,152.0,0.0,2026-08-27,456.0,0.0,456.0,8,2026
971,1110,Electronics,West,8,1857.0,15.0,2026-08-28,14856.0,2228.4,12627.6,8,2026
972,1150,Groceries,West,9,1766.0,10.0,2026-08-29,15894.0,1589.4,14304.6,8,2026
973,1106,Furniture,South,5,2885.0,10.0,2026-08-30,14425.0,1442.5,12982.5,8,2026
974,1017,Clothing,West,9,819.0,0.0,2026-08-31,7371.0,0.0,7371.0,8,2026
975,1037,Furniture,South,2,505.0,15.0,2026-09-01,1010.0,151.5,858.5,9,2026
976,1114,Beauty,South,3,2394.0,15.0,2026-09-02,7182.0,1077.3,6104.7,9,2026
977,1014,Clothing,South,7,171.0,0.0,2026-09-03,1197.0,0.0,1197.0,9,2026
978,1191,Groceries,East,7,2153.0,15.0,2026-09-04,15071.0,2260.65,12810.35,9,2026
979,1118,Groceries,East,6,1329.0,0.0,2026-09-05,7974.0,0.0,7974.0,9,2026
980,1027,Clothing,West,6,1667.0,5.0,2026-09-06,10002.0,500.1,9501.9,9,2026
981,1038,Electronics,West,2,3782.0,10.0,2026-09-07,7564.0,756.4,6807.6,9,2026
982,1184,Clothing,East,6,3053.0,5.0,2026-09-08,18318.0,915.9,17402.1,9,2026
983,1016,Beauty,North,4,4582.0,0.0,2026-09-09,18328.0,0.0,18328.0,9,2026
984,1085,Electronics,East,3,798.0,0.0,2026-09-10,2394.0,0.0,2394.0,9,2026
985,1125,Groceries,South,2,926.0,0.0,2026-09-11,1852.0,0.0,1852.0,9,2026
986,1043,Clothing,East,1,448.0,0.0,2026-09-12,448.0,0.0,448.0,9,2026
987,1024,Furniture,South,5,4008.0,15.0,2026-09-13,20040.0,3006.0,17034.0,9,2026
988,1144,Furniture,West,2,407.0,5.0,2026-09-14,814.0,40.7,773.3,9,2026
989,1012,Beauty,North,2,3516.0,5.0,2026-09-15,7032.0,351.6,6680.4,9,2026
990,1024,Furniture,West,7,2434.0,5.0,2026-09-16,17038.0,851.9,16186.1,9,2026
991,1067,Clothing,South,8,4961.0,5.0,2026-09-17,39688.0,1984.4,37703.6,9,2026
992,1137,Clothing,South,8,4920.0,0.0,2026-09-18,39360.0,0.0,39360.0,9,2026
993,1066,Furniture,South,4,2909.0,5.0,2026-09-19,11636.0,581.8,11054.2,9,2026
994,1108,Clothing,North,1,3658.0,15.0,2026-09-20,3658.0,548.7,3109.3,9,2026
995,1145,Beauty,East,7,4578.0,0.0,2026-09-21,32046.0,0.0,32046.0,9,2026
996,1110,Electronics,West,1,3577.0,5.0,2026-09-22,3577.0,178.85,3398.15,9,2026
997,1110,Beauty,West,4,4720.0,0.0,2026-09-23,18880.0,0.0,18880.0,9,2026
998,1033,Beauty,East,8,2786.0,10.0,2026-09-24,22288.0,2228.8,20059.2,9,2026
999,1110,Clothing,West,2,3085.0,10.0,2026-09-25,6170.0,617.0,5553.0,9,2026
1000,1007,Electronics,North,6,375.0,10.0,2026-09-26,2250.0,225.0,2025.0,9,2026
